"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"114971","11260UQ153PS202203170002","UQT500","UQT510"," ","UQT510","11260URZ202112160059","11260NTC202112160004","공공공지","11260","④","EMA0009","2022-03-17 00:00:00.0","1030.79485774","431.43253264"
"116757","11260UQ153PS202203170052","UQT300","UQT310"," ","UQT310","11260URZ202112160051","11260NTC202112160004","완충녹지","11260","⑨","EMA0009","2022-03-17 00:00:00.0","1402.74458905","256.47650857"
"116761","11260UQ153PS202203170053","UQT500","UQT510"," ","UQT510","11260URZ202112160057","11260NTC202112160004","공공공지","11260","②","EMA0009","2022-03-17 00:00:00.0","3626.77142265","468.24187507"
"116762","11260UQ153PS202203170054","UQT500","UQT510"," ","UQT510","11260URZ202112160062","11260NTC202112160004","공공공지","11260","⑦","EMA0009","2022-03-17 00:00:00.0","386.73694478","132.25124290"
"117146","11260UQ153PS202203170038","UQT300","UQT320"," ","UQT320","11260URZ202112160054","11260NTC202112160004","경관녹지","11260","③","EMA0009","2022-03-17 00:00:00.0","457.67164452","141.21831087"
"117198","11260UQ153PS202203170056","UQT500","UQT510"," ","UQT510","11260URZ202112160065","11260NTC202112160004","공공공지","11260","⑩","EMA0009","2022-03-17 00:00:00.0","896.17606362","235.52193265"
"117541","11260UQ153PS202203170008","UQT200","UQT205"," ","UQT205","11260URZ202112160042","11260NTC202112160004","소공원","11260","⑤","EMA0009","2022-03-17 00:00:00.0","1088.47765106","150.47888905"
"116766","11260UQ153PS202203170055","UQT500","UQT510"," ","UQT510","11260URZ202112160063","11260NTC202112160004","공공공지","11260","⑧","EMA0009","2022-03-17 00:00:00.0","369.79070548","158.33509412"
"117010","11260UQ153PS202203170007","UQT200","UQT205"," ","UQT205","11260URZ202112160041","11260NTC202112160004","소공원","11260","②","EMA0009","2022-03-17 00:00:00.0","6899.00845521","684.05773463"
"117009","11260UQ153PS202203170005","UQT200","UQT220"," ","UQT220","11260URZ202112160039","11260NTC202112160004","근린공원","11260","①","EMA0009","2022-03-17 00:00:00.0","32778.48573660","2013.03965116"
"117164","11260UQ153PS202203170039","UQT300","UQT320"," ","UQT320","11260URZ202112160053","11260NTC202112160004","경관녹지","11260","②","EMA0009","2022-03-17 00:00:00.0","383.56230850","154.33615064"
"117165","11260UQ153PS202203170040","UQT300","UQT320"," ","UQT320","11260URZ202112160055","11260NTC202112160004","경관녹지","11260","④","EMA0009","2022-03-17 00:00:00.0","829.58614750","315.68889086"
"117166","11260UQ153PS202203170041","UQT500","UQT510"," ","UQT510","11260URZ202112160056","11260NTC202112160004","공공공지","11260","①","EMA0009","2022-03-17 00:00:00.0","2459.59890418","457.52445169"
"117167","11260UQ153PS202203170042","UQT500","UQT510"," ","UQT510","11260URZ202112160058","11260NTC202112160004","공공공지","11260","③","EMA0009","2022-03-17 00:00:00.0","573.99035179","184.44426523"
"117000","11260UQ153PS202203170032","UQT300","UQT310"," ","UQT310","11260URZ202112160043","11260NTC202112160004","완충녹지","11260","①","EMA0009","2022-03-17 00:00:00.0","10155.97193846","1166.03547594"
"116999","11260UQ153PS202203170031","UQT500","UQT510"," ","UQT510","11260URZ202112160061","11260NTC202112160004","공공공지","11260","⑥","EMA0009","2022-03-17 00:00:00.0","1060.37576748","354.19777650"
"118098","11260UQ153PS202203170010","UQT300","UQT320"," ","UQT320","11260URZ202112160054","11260NTC202112160004","경관녹지","11260","③","EMA0009","2022-03-17 00:00:00.0","457.67164452","141.21831087"
"118092","11260UQ153PS202203170009","UQT300","UQT310"," ","UQT310","11260URZ202112160045","11260NTC202112160004","완충녹지","11260","③","EMA0009","2022-03-17 00:00:00.0","1257.93212304","178.83822100"
"116583","11260UQ153PS202203170037","UQT300","UQT310"," ","UQT310","11260URZ202112160045","11260NTC202112160004","완충녹지","11260","③","EMA0009","2022-03-17 00:00:00.0","1257.93212304","178.83822100"
"114967","11590UQ153PS202203160001","UQT500","UQT510"," ","UQT510","11590URZ202202210005","11590NTC202202210010","공공공지","11590","①","EMA0009","2022-03-16 00:00:00.0","112.31769023","45.46847692"
"113678","11500UQ153PS202203160002","UQT300","UQT310"," ","UQT310","11500URZ202201220003","11000NTC202203100002","완충녹지","11500","⑭","EMA0009","2022-03-16 00:00:00.0","429.53599796","107.19420148"
"113677","11500UQ153PS202203160001","UQT300","UQT310"," ","UQT310","11500URZ202201220002","11000NTC202203100002","완충녹지","11500","④","EMA0009","2022-03-16 00:00:00.0","1022.31477053","234.73946147"
"114965","11530UQ153PS202202250002","UQT300","UQT320"," ","UQT320","11530URZ202202160003","11000NTC202202160002","경관녹지","11530","1","EMA0009","2022-02-25 00:00:00.0","2698.97008202","603.77191608"
"115192","11350UQ153PS202202250001","UQT200","UQT205"," ","UQT205","11350URZ202202230002","11350NTC202202230001","소공원","11350"," ","EMA0009","2022-02-25 00:00:00.0","904.46187038","204.00889122"
"114964","11530UQ153PS202202250001","UQT300","UQT310"," ","UQT310","11530URZ202202160002","11000NTC202202160002","완충녹지","11530","3","EMA0009","2022-02-25 00:00:00.0","7910.26586820","1830.75019369"
"113673","11710UQ153PS202202230001","UQT100","UQT110","UQT119","UQT119","11710URZ202201210013","11710NTC202201210002","교통광장","11710","24","EMA0009","2022-02-23 00:00:00.0","69648.44245976","2087.54395160"
"113967","11710UQ153PS202202230003","UQT200","UQT220"," ","UQT220","11710URZ202201210015","11710NTC202201210002","생활권공원","11710","14","EMA0009","2022-02-23 00:00:00.0","42994.57631953","2714.10841525"
"117008","11710UQ153PS202202230007","UQT500","UQT510"," ","UQT510","11710URZ202201210020","11710NTC202201210002","공공공지","11710","36","EMA0009","2022-02-23 00:00:00.0","680.92714311","240.58331667"
"113966","11710UQ153PS202202230002","UQT200","UQT220"," ","UQT220","11710URZ202201210014","11710NTC202201210002","생활권공원","11710","13","EMA0009","2022-02-23 00:00:00.0","66162.19050200","1901.79418226"
"117007","11710UQ153PS202202230006","UQT500","UQT510"," ","UQT510","11710URZ202201210021","11710NTC202201210002","공공공지","11710","43","EMA0009","2022-02-23 00:00:00.0","1442.40405237","492.44935495"
"117006","11710UQ153PS202202230005","UQT500","UQT510"," ","UQT510","11710URZ202201210016","11710NTC202201210002","공공공지","11710","1","EMA0009","2022-02-23 00:00:00.0","1945.98554031","219.35689667"
"113968","11710UQ153PS202202230004","UQT100","UQT120","UQT129","UQT129","11710URZ202201210010","11710NTC202201210002","일반광장","11710","1","EMA0009","2022-02-23 00:00:00.0","1006.44668845","188.94025355"
"113482","11140UQ153PS202202220001","UQT200","UQT205"," ","UQT205","11140URZ202112010012","11000NTC202202090002","소공원","11140","①","EMA0009","2022-02-22 00:00:00.0","2135.44080974","219.30235678"
"113481","11290UQ153PS202202160006","UQT500","UQT590"," ","UQT590","11290URZ200202200010","11290NTC200202202120","공공공지","11290","87","EMA0009","2022-02-16 00:00:00.0","8125.70854624","392.23263130"
"113480","11290UQ153PS202202160005","UQT500","UQT590"," ","UQT590","11290URZ200202200012","11290NTC200202202120","공공공지","11290","88","EMA0009","2022-02-16 00:00:00.0","1251.13604250","146.19796970"
"113476","11290UQ153PS202202160001","UQT500","UQT590"," ","UQT590","11290URZ200202200013","11290NTC200202202120","공공공지","11290","92","EMA0009","2022-02-16 00:00:00.0","1552.86854787","788.73981745"
"113477","11290UQ153PS202202160002","UQT500","UQT590"," ","UQT590","11290URZ200202200011","11290NTC200202202120","공공공지","11290","86","EMA0009","2022-02-16 00:00:00.0","308.46323450","76.34036248"
"113479","11290UQ153PS202202160004","UQT200","UQT205"," ","UQT205","11290URZ200202200009","11290NTC200202202120","소공원","11290","423","EMA0009","2022-02-16 00:00:00.0","1768.27926200","238.87088344"
"113478","11290UQ153PS202202160003","UQT200","UQT220"," ","UQT220","11290URZ200202200008","11290NTC200202202120","근린공원","11290","421","EMA0009","2022-02-16 00:00:00.0","14725.16625033","782.45089462"
"118707","11590UQ153PS202202160001","UQT200","UQT210"," ","UQT210","11590URZ200202200007","11590NTC200202202120","어린이공원","11590","①","EMA0009","2022-02-16 00:00:00.0","6100.30561270","326.13125596"
"113672","11590UQ153PS202202160002","UQT200","UQT210"," ","UQT210","11590URZ200202200007","11590NTC200202202120","어린이공원","11590","①","EMA0009","2022-02-16 00:00:00.0","6100.30561270","326.13125596"
"117272","11000UQ153PS202202090002","UQT200","UQT205"," ","UQT205","11000URZ202110260002","11380NTC202110260003","소공원","11000","1","EMA0009","2022-02-09 00:00:00.0","922.63951762","130.63315445"
"117271","11000UQ153PS202202090001","UQT200","UQT230"," ","UQT230","11000URZ202110260004","11380NTC202110260003","봉산도시자연공원","11000"," ","EMA0009","2022-02-09 00:00:00.0","1395450.37889104","14660.86699583"
"117506","11740UQ153PS202202080002","UQT300","UQT320"," ","UQT320","11740URZ202201280004","11740NTC202201280002","경관녹지","11740","4","EMA0009","2022-02-08 00:00:00.0","680.14028857","157.94811366"
"117505","11740UQ153PS202202080001","UQT300","UQT320"," ","UQT320","11740URZ202201280003","11740NTC202201280002","경관녹지","11740","1","EMA0009","2022-02-08 00:00:00.0","3428.50067252","524.40231865"
"117519","11440UQ153PS202202070001","UQT200","UQT205"," ","UQT205","11440URZ202201280002","11440NTC202201280003","소공원","11440","②","EMA0009","2022-02-07 00:00:00.0","2003.07776294","356.78803638"
"113475","11710UQ153PS202202030001","UQT500","UQT510"," ","UQT510","11710URZ202201070001","11710NTC202201070003","공공공지","11710","가","EMA0009","2022-02-03 00:00:00.0","748.57226211","160.40900798"
"113375","11560UQ153PS202201210001","UQT200","UQT210"," ","UQT210","11560URZ202112140010","11000NTC202112210003","어린이공원","11560"," ","EMA0009","2022-01-21 00:00:00.0","5613.12993560","334.58598380"
"117268","11740UQ153PS202201200001","UQT300","UQT310"," ","UQT310","11740URZ202201100007","11740NTC202201100002","완충녹지","11740","9","EMA0009","2022-01-20 00:00:00.0","20893.23922904","1372.45911388"
"117269","11740UQ153PS202201200002","UQT300","UQT310"," ","UQT310","11740URZ202201100008","11740NTC202201100002","완충녹지","11740","11","EMA0009","2022-01-20 00:00:00.0","1498.18246982","244.45711776"
"117270","11740UQ153PS202201200003","UQT300","UQT320"," ","UQT320","11740URZ202201100009","11740NTC202201100002","경관녹지","11740","6","EMA0009","2022-01-20 00:00:00.0","327.77191776","88.42982915"
"117504","11440UQ153PS202201180001","UQT500","UQT510"," ","UQT510","11440URZ202201100001","11440NTC202201100001","공공공지","11440"," ","EMA0009","2022-01-18 00:00:00.0","695.74127571","161.49107808"
"118051","11620UQ153PS202201120002","UQT200","UQT270"," ","UQT270","11620URZ202111110001","11620NTC202111110005","도덕 문화공원","11620","①","EMA0009","2022-01-12 00:00:00.0","395.35741200","94.19622976"
"117503","11620UQ153PS202201120001","UQT200","UQT270"," ","UQT270","11620URZ202111110001","11620NTC202111110005","도덕 문화공원","11620","①","EMA0009","2022-01-12 00:00:00.0","395.35741200","94.19622976"
"113675","11350UQ153PS202201100001","UQT200","UQT205"," ","UQT205","11350URZ202201050001","11350NTC202201050002","소공원①","11350"," ","EMA0009","2022-01-10 00:00:00.0","7809.63148272","415.24903138"
"113676","11000UQ153PS202201100001","UQT200","UQT210"," ","UQT210","11000URZ202201050001","11740NTC202201050008","천사공원","11000","21","EMA0009","2022-01-10 00:00:00.0","1617.29394200","165.04245760"
"113372","11170UQ153PS202112290002","UQT300","UQT330"," ","UQT330","11170URZ202111300010","11000NTC202112200002","연결녹지","11170"," ","EMA0009","2021-12-29 00:00:00.0","155.04953729","85.41277919"
"113374","11170UQ153PS202112290004","UQT200","UQT205"," ","UQT205","11170URZ202111300009","11000NTC202112200002","소공원","11170","5","EMA0009","2021-12-29 00:00:00.0","2382.51094706","191.50655815"
"113371","11170UQ153PS202112290001","UQT300","UQT310"," ","UQT310","11170URZ202111300011","11000NTC202112200002","완충녹지","11170"," ","EMA0009","2021-12-29 00:00:00.0","2003.69658898","245.17942820"
"113373","11170UQ153PS202112290003","UQT200","UQT270"," ","UQT270","11170URZ202111300008","11000NTC202112200002","문화공원","11170","4","EMA0009","2021-12-29 00:00:00.0","7186.76054192","369.59025170"
"113626","11230UQ153PS202112280001","UQT200","UQT220"," ","UQT220","11230URZ202111290003","11230NTC202112210001","근린공원","11230"," ","EMA0009","2021-12-28 00:00:00.0","15104.40212100","492.76791625"
"113674","11380UQ153PS202112210001","UQT200","UQT270"," ","UQT270","11380URZ202112170003","11380NTC202112170002","문화공원","11380","2","EMA0009","2021-12-21 00:00:00.0","4444.74374625","395.05566078"
"117266","11710UQ153PS202112210001","UQT200","UQT205"," ","UQT205","11710URZ202112080001","11710NTC202112080002","소공원","11710","①","EMA0009","2021-12-21 00:00:00.0","407.53411143","91.00147246"
"117267","11710UQ153PS202112210002","UQT200","UQT210"," ","UQT210","11710URZ202112080002","11710NTC202112080002","어린이공원","11710","②","EMA0009","2021-12-21 00:00:00.0","4684.94567006","588.19898824"
"113474","11380UQ153PS202112170001","UQT200","UQT205"," ","UQT205","11380URZ202111090001","11380NTC202111090004","소공원","11380"," ","EMA0009","2021-12-17 00:00:00.0","1219.59052768","158.44579832"
"117518","11110UQ153PS202112170001","UQT500","UQT510"," ","UQT510","11110URZ202110290004","11000NTC202112160006","공공공지","11110","4","EMA0009","2021-12-17 00:00:00.0","351.00663490","77.87712600"
"113471","11590UQ153PS202112150002","UQT200","UQT220"," ","UQT220","11590URZ202112140001","11590NTC202112140002","근린공원","11590","①","EMA0009","2021-12-15 00:00:00.0","74266.39186239","2602.15218078"
"117140","11590UQ153PS202112150001","UQT200","UQT220"," ","UQT220","11590URZ202112140001","11590NTC202112140002","근린공원","11590","①","EMA0009","2021-12-15 00:00:00.0","74266.39186239","2602.15218078"
"117265","11260UQ153PS202112150002","UQT500","UQT510"," ","UQT510","11260URZ202111080001","11000NTC202112060002","공공공지","11260","23","EMA0009","2021-12-15 00:00:00.0","286.24250400","82.71250592"
"117264","11260UQ153PS202112150001","UQT500","UQT510"," ","UQT510","11260URZ202111080002","11000NTC202112060002","공공공지","11260","24","EMA0009","2021-12-15 00:00:00.0","45.45783900","33.00485858"
"113472","11590UQ153PS202112150003","UQT200","UQT220"," ","UQT220","11590URZ202112140001","11590NTC202112140002","근린공원","11590","①","EMA0009","2021-12-15 00:00:00.0","74266.39186239","2602.15218078"
"113671","11290UQ153PS202112080001","UQT500","UQT510"," ","UQT510","11290URZ202112020004","11290NTC202112020002","공공공지","11290","⑤","EMA0009","2021-12-08 00:00:00.0","342.98236825","149.86408450"
"118050","11740UQ153PS202112070002","UQT200","UQT205"," ","UQT205","11740URZ202111080003","11000NTC202112060003","소공원","11740","47-1","EMA0009","2021-12-07 00:00:00.0","4966.24229271","337.51106379"
"118049","11740UQ153PS202112070001","UQT200","UQT205"," ","UQT205","11740URZ202111080003","11000NTC202112060003","소공원","11740","47-1","EMA0009","2021-12-07 00:00:00.0","4966.24229271","337.51106379"
"113370","11000UQ153PS202112070002","UQT200","UQT250"," ","UQT250","11000URZ202112070003","11680NTC202112070002","체육공원","11000"," ","EMA0009","2021-12-07 00:00:00.0","43464.93720268","807.34821719"
"113369","11000UQ153PS202112070001","UQT200","UQT220"," ","UQT220","11000URZ202112070002","11680NTC202112070002","근린공원","11000"," ","EMA0009","2021-12-07 00:00:00.0","1368.13541251","253.82925424"
"113670","11680UQ153PS202112020001","UQT200","UQT205"," ","UQT205","11680URZ202112010001","11680NTC202112010001","소공원","11680"," ","EMA0009","2021-12-02 00:00:00.0","2948.46743867","234.59430509"
"118878","11620UQ153PS202111240002","UQT200","UQT205"," ","UQT205","11620URZ202111180001","11620NTC202111180001","약수공원","11620","④","EMA0009","2021-11-24 00:00:00.0","3922.13915929","263.61629701"
"118877","11620UQ153PS202111240001","UQT200","UQT205"," ","UQT205","11620URZ202111180001","11620NTC202111180001","약수공원","11620","④","EMA0009","2021-11-24 00:00:00.0","3922.13915929","263.61629701"
"118876","11590UQ153PS202111150001","UQT200","UQT220"," ","UQT220","11590URZ202105250002","11000NTC202109140007","현충근린공원","11590"," ","EMA0009","2021-11-15 00:00:00.0","832883.93041221","14963.93720453"
