DGM_NM,gid
초등학교(국민학교),다사572568
초등학교(국민학교),다사573567
원명초등학교,다사573447
원명초등학교,다사573446
원명초등학교,다사572446
원명초등학교,다사572447
초등학교(국민학교),다사714518
초등학교(국민학교),다사714517
초등학교(국민학교),다사715518
초등학교(국민학교),다사715517
초등학교(국민학교),다사595416
초등학교(국민학교),다사596416
초등학교(국민학교),다사596417
초등학교(국민학교),다사597416
초등학교(국민학교),다사595415
초등학교(국민학교),다사596415
역삼초등학교,다사587439
역삼초등학교,다사586437
역삼초등학교,다사587437
역삼초등학교,다사587438
역삼초등학교,다사586438
잠신초등학교,다사636460
잠신초등학교,다사635462
잠신초등학교,다사636461
잠신초등학교,다사636462
잠신초등학교,다사635461
송전초등학교,다사641456
송전초등학교,다사641455
송전초등학교,다사641454
송전초등학교,다사642455
송전초등학교,다사642456
송전초등학교,다사642454
창도초등학교,다사602628
창도초등학교,다사601628
창도초등학교,다사603627
창도초등학교,다사602627
창도초등학교,다사603628
창도초등학교,다사601627
창도초등학교,다사603628
중대초등학교,다사658446
중대초등학교,다사658445
중대초등학교,다사659446
중대초등학교,다사657446
중대초등학교,다사659445
중대초등학교,다사659447
중대초등학교,다사657445
중대초등학교,다사658447
갈산초등학교,다사442459
갈산초등학교,다사443459
갈산초등학교,다사443460
갈산초등학교,다사442460
양강초등학교,다사423473
양강초등학교,다사423474
양강초등학교,다사424473
양강초등학교,다사424474
숭미초등학교(신쌍문국민학교),다사583614
숭미초등학교(신쌍문국민학교),다사584613
숭미초등학교(신쌍문국민학교),다사582613
숭미초등학교(신쌍문국민학교),다사583612
숭미초등학교(신쌍문국민학교),다사584614
숭미초등학교(신쌍문국민학교),다사583613
경일초등학교,다사600490
경일초등학교,다사599490
경일초등학교,다사600491
경일초등학교,다사599491
용답초등학교,다사605513
용답초등학교,다사606514
용답초등학교,다사606513
학교,다사616559
학교,다사615560
학교,다사614559
학교,다사614558
학교,다사616558
학교,다사614560
학교,다사615558
학교,다사616560
학교,다사615559
"초,중,고등학교",다사636502
"초,중,고등학교",다사634500
"초,중,고등학교",다사635500
"초,중,고등학교",다사636501
"초,중,고등학교",다사634501
"초,중,고등학교",다사635501
"초,중,고등학교",다사636503
"초,중,고등학교",다사634502
"초,중,고등학교",다사635502
"총,중,고등학교",다사480513
"총,중,고등학교",다사481512
"총,중,고등학교",다사482512
"총,중,고등학교",다사482513
"총,중,고등학교",다사482514
"총,중,고등학교",다사481513
"총,중,고등학교",다사481514
"총,중,고등학교",다사480514
백산초등학교,다사474388
백산초등학교,다사473388
백산초등학교,다사473387
백산초등학교,다사474387
초등학교(국민학교),다사614606
초등학교(국민학교),다사613606
초등학교(국민학교),다사614604
초등학교(국민학교),다사613605
초등학교(국민학교),다사614605
초등학교(국민학교),다사613604
잠원초등학교,다사555447
잠원초등학교,다사557448
잠원초등학교,다사555448
잠원초등학교,다사556448
잠원초등학교,다사556447
잠원초등학교,다사557447
세륜초등학교,다사676465
세륜초등학교,다사676467
세륜초등학교,다사676466
세륜초등학교,다사675466
세륜초등학교,다사677466
세륜초등학교,다사675467
초등학교(국민학교),다사606527
초등학교(국민학교),다사607529
초등학교(국민학교),다사607528
초등학교(국민학교),다사606528
초등학교(국민학교),다사606529
초등학교(국민학교),다사605529
초등학교(국민학교),다사605528
정심초등학교,다사476414
정심초등학교,다사477416
정심초등학교,다사476416
정심초등학교,다사476415
정심초등학교,다사477414
정심초등학교,다사477415
정심초등학교,다사477415
정심초등학교,다사477416
정심초등학교,다사477414
정심초등학교,다사476416
신방학초등학교,다사585629
신방학초등학교,다사585631
신방학초등학교,다사584631
신방학초등학교,다사584629
신방학초등학교,다사585630
신방학초등학교,다사584630
무학초등학교,다사583516
무학초등학교,다사583515
무학초등학교,다사584515
무학초등학교,다사585516
무학초등학교,다사584516
무학초등학교,다사585515
행당초등학교,다사589510
행당초등학교,다사588508
행당초등학교,다사589509
행당초등학교,다사588507
행당초등학교,다사589508
행당초등학교,다사588509
구룡초등학교,다사604424
구룡초등학교,다사604425
구룡초등학교,다사603423
구룡초등학교,다사603425
구룡초등학교,다사602425
구룡초등학교,다사603424
월곡초등학교,다사599567
월곡초등학교,다사600568
월곡초등학교,다사599568
월곡초등학교,다사600567
월곡초등학교,다사599569
월곡초등학교,다사598568
월곡초등학교,다사598569
월곡초등학교,다사598567
"등촌초등학교,백석중학교",다사433501
"등촌초등학교,백석중학교",다사433499
"등촌초등학교,백석중학교",다사434499
"등촌초등학교,백석중학교",다사434501
"등촌초등학교,백석중학교",다사434500
"등촌초등학교,백석중학교",다사435500
"등촌초등학교,백석중학교",다사432499
"등촌초등학교,백석중학교",다사432500
"등촌초등학교,백석중학교",다사433500
학교,다사425523
학교,다사425524
학교,다사426524
학교,다사427524
학교,다사426523
학교,다사427523
학교,다사652417
학교,다사654417
학교,다사653418
학교,다사654418
학교,다사653417
학교,다사397526
학교,다사398526
학교,다사398525
학교,다사398524
학교,다사397524
학교,다사397525
덕암초등학교,다사630631
덕암초등학교,다사629630
덕암초등학교,다사631631
덕암초등학교,다사631630
덕암초등학교,다사630630
초등학교(국민학교),다사455534
초등학교(국민학교),다사455535
초등학교(국민학교),다사454536
초등학교(국민학교),다사454535
초등학교(국민학교),다사453535
초등학교(국민학교),다사454534
신림초등학교,다사494421
신림초등학교,다사494422
신림초등학교,다사493421
신림초등학교,다사493422
세곡초등학교,다사424452
세곡초등학교,다사425452
세곡초등학교,다사424451
세곡초등학교,다사424453
세곡초등학교,다사425453
세곡초등학교,다사425451
학교,다사685423
학교,다사685422
학교,다사686423
학교,다사686422
학교,다사686421
학교,다사685421
학교,다사681431
학교,다사680431
학교,다사680429
학교,다사679431
학교,다사681430
학교,다사681429
학교,다사679429
학교,다사680430
학교,다사678430
학교,다사679430
학교,다사678429
학교,다사680420
학교,다사682420
학교,다사681420
학교,다사680421
학교,다사681421
학교,다사682421
대청중교,다사610435
대청중교,다사608435
대청중교,다사609436
대청중교,다사609435
대청중교,다사610434
대청중교,다사609434
학교,다사492546
학교,다사491547
학교,다사492547
학교,다사387518
학교,다사388519
학교,다사387520
학교,다사388520
학교,다사388518
학교,다사387519
학교,다사534567
학교,다사536568
학교,다사533568
학교,다사534569
학교,다사535568
학교,다사535569
학교,다사533569
학교,다사535567
학교,다사534568
학교,다사558568
학교,다사558569
학교,다사558570
학교,다사553569
학교,다사556570
학교,다사557567
학교,다사563570
학교,다사556567
학교,다사557568
학교,다사563569
학교,다사552572
학교,다사552569
학교,다사554568
학교,다사557570
학교,다사559569
학교,다사556568
학교,다사555568
학교,다사554571
학교,다사553571
학교,다사553570
학교,다사551570
학교,다사555570
학교,다사555569
학교,다사555571
학교,다사556571
학교,다사553572
학교,다사554569
학교,다사552571
학교,다사552570
학교,다사554570
