번호,광역지자체,시군구, 50키로와트 , 100키로와트 , 100키로와트듀얼 , 200키로와트듀얼 , 300키로와트이상 ,  사용량(키로와트시)  
1799,제주,제주시,,3,,,,"32,359"
1800,제주,제주시,,5,,,,"3,952"
1801,제주,제주시,3,,,,,"15,417"
1802,강원,강릉시,,,9,,,"147,246"
1803,경기,고양시,16,,,,,"239,339"
1804,경기,오산시,2,,,,,"25,377"
1805,광주,광산구,18,,,,,"50,076"
1806,광주,남구,6,,,,,"125,164"
1807,대전,서구,4,,,,,"95,903"
1808,서울,중랑구,4,,,,,"61,215"
1809,인천,서구,,,9,,,"83,739"
1810,경기,수원시,1,,,,,"7,464"
1811,경기,수원시,1,,,,,"6,800"
1812,경기,수원시,1,,,,,"4,451"
1813,경기,수원시,1,,,,,781
1814,경기,수원시,1,,,,,194
1815,경기,수원시,,,1,,,16
1816,경기,수원시,,,1,,,"2,152"
1817,강원,정선군,,2,,,,"51,782"
1818,강원,정선군,,,1,,,"7,689"
1819,강원,정선군,,,1,,,"3,533"
1820,제주,서귀포시,1,,,,,"26,003"
1821,경남,김해시,1,,4,,,"236,546"
1822,강원,삼척시,1,,,,,"2,848"
1823,경기,가평군,1,,,,,"20,749"
1824,경기,광주시,1,,,,,"44,553"
1825,경기,남양주시,2,,,,,"121,634"
1826,경기,남양주시,1,,,,,"34,411"
1827,경기,수원시,2,,,,,"83,594"
1828,경기,수원시,8,,,,,"58,597"
1829,경기,수원시,4,,,,,"187,364"
1830,경기,연천군,1,,,,,"5,922"
1831,경기,의정부시,2,,,,,"139,583"
1832,경기,파주시,1,,,,,"12,475"
1833,경기,평택시,1,,,,,"8,549"
1834,경기,화성시,1,,,,,"8,134"
1835,경남,남해군,1,,,,,"13,813"
1836,경북,경주시,1,,,,,"5,491"
1837,경북,경주시,1,,,,,"17,523"
1838,경북,구미시,1,,,,,"1,354"
1839,경북,칠곡군,1,,,,,"11,954"
1840,광주,동구,1,,,,,"16,656"
1841,광주,광산구,1,,,,,"8,344"
1842,광주,북구,1,,,,,"45,615"
1843,광주,북구,1,,,,,"37,885"
1844,대구,동구,1,,,,,"67,077"
1845,부산,부산진구,2,,,,,"23,697"
1846,서울,성동구,18,,,,,"268,973"
1847,서울,강남구,1,,,,,"16,216"
1848,서울,노원구,1,,,,,"41,127"
1849,서울,성동구,1,,,,,"53,791"
1850,서울,성북구,8,,,,,"233,678"
1851,울산,중구,1,,,,,"23,492"
1852,전남,나주시,1,,,,,"35,815"
1853,전남,장성군,1,,,,,"26,974"
1854,제주,서귀포시,1,,,,,"8,101"
1855,제주,서귀포시,16,,,,,"492,420"
1856,제주,서귀포시,1,,,,,"26,024"
1857,제주,서귀포시,1,,,,,"17,423"
1858,제주,제주시,16,,,,,"373,160"
1859,제주,제주시,16,,,,,"479,268"
1860,제주,제주시,1,,,,,"30,151"
1861,제주,제주시,1,,,,,"34,202"
1862,제주,제주시,1,,,,,"26,555"
1863,제주,제주시,1,,,,,"1,436"
1864,제주,제주시,1,,,,,"2,544"
1865,제주,제주시,1,,,,,"13,470"
1866,제주,제주시,1,,,,,"4,731"
1867,충북,충주시,1,,,,,"20,303"
1868,충남,공주시,1,,,,,"10,789"
1869,경북,구미시,2,,,,,"5,044"
1870,서울,중구,2,,,,,"15,493"
1871,서울,양천구,2,,,,,"20,747"
1872,제주,제주시,1,,,,,"6,228"
1873,경기,화성시,1,,,,,"8,497"
1874,광주,남구,1,,,,,"16,104"
1875,광주,북구,1,,,,,"19,259"
1876,경기,성남시,1,,,,,"28,516"
1877,충남,태안군,1,,,,,"2,168"
1878,경기,남양주시,1,,,,,"1,080"
1879,경북,구미시,1,,,,,"3,750"
1880,대구,달서구,1,,,,,"2,463"
1881,전남,순천시,1,,,,,"4,880"
1882,전남,광양시,1,,,,,"1,040"
1883,경기,평택시,1,,,,,"4,108"
1884,전남,목포시,1,,,,,"1,745"
1885,경기,평택시,1,,,,,"17,851"
1886,경기,김포시,1,,,,,"11,351"
1887,대전,대덕구,1,,,,,"3,657"
1888,경기,평택시,1,,,,,"13,151"
1889,경기,부천시,1,,,,,"25,622"
1890,울산,울주군,1,,,,,"4,098"
1891,경북,경주시,1,,,,,935
1892,경기,용인시,1,,,,,"16,812"
1893,경기,김포시,1,,,,,"6,445"
1894,경북,구미시,1,,,,,"4,725"
1895,경남,창원시,1,,,,,"1,393"
1896,경북,영주시,1,,,,,"1,920"
1897,제주,제주시,1,,,,,834
1898,경남,김해시,1,,,,,516
1899,강원,춘천시,1,,,,,"3,835"
1900,광주,광산구,1,,,,,"5,154"
1901,부산,서구,1,,,,,"13,982"
1902,경북,포항시,1,,,,,"2,796"
1903,울산,울주군,1,,,,,717
1904,전남,목포시,1,,,,,193
1905,전북,김제시,1,,,,,"1,465"
1906,전북,장수군,1,,,,,967
1907,충북,제천시,1,,,,,481
1908,충남,아산시,1,,,,,"1,524"
1909,전남,광양시,1,,,,,"1,070"
1910,충북,증평군,1,,,,,"1,947"
1911,경남,창원시,1,,,,,930
1912,경기,남양주시,1,,,,,"3,283"
1913,강원,춘천시,1,,,,,"13,759"
1914,대구,수성구,1,,,,,"3,654"
1915,경북,포항시,1,,,,,"1,245"
1916,경남,창원시,1,,,,,"1,452"
1917,제주,제주시,1,,,,,"2,601"
1918,부산,강서구,1,,,,,"3,810"
1919,부산,남구,1,,,,,"8,011"
1920,경남,진주시,1,,,,,"4,127"
1921,강원,강릉시,1,,,,,"1,328"
1922,충북,청주시,1,,,,,"3,727"
1923,경북,영천시,1,,,,,"1,394"
1924,경북,영주시,1,,,,,"3,492"
1925,강원,춘천시,,,1,,,"2,999"
1926,충남,천안시,1,,,,,"2,804"
1927,경기,화성시,1,,,,,"1,527"
1928,경기,의정부시,,,,,1,  
1929,강원,속초시,2,,8,,,"102,057"
1930,경기,김포시,2,,,,,"75,720"
1931,경기,부천시,2,,,,,"103,833"
1932,경기,용인시,,,6,,,"182,695"
1933,경북,구미시,,,9,,,"52,006"
1934,경북,경산시,2,,,,,"33,625"
1935,대구,동구,4,,,,,"102,563"
1936,서울,강동구,6,,,,,"62,565"
1937,서울,은평구,4,,,,,"45,736"
1938,울산,남구,6,,,,,"99,651"
1939,광주,광산구,1,,,,,"1,299"
1940,경남,사천시,1,,,,,"2,401"
1941,경남,사천시,1,,,,,"1,170"
1942,경북,상주시,1,,,,,"1,676"
1943,경남,창원시,1,,,,,"4,891"
1944,경남,창원시,1,,,,,331
1945,인천,미추홀구,1,,,,,"14,276"
1946,전남,목포시,1,,,,,"2,105"
1947,전북,전주시,1,,,,,"6,566"
1948,충북,충주시,1,,,,,"2,824"
1949,대전,유성구,1,,,,,"5,124"
1950,대전,서구,1,,,,,"1,772"
1951,경남,거제시,1,,,,,"1,073"
1952,경북,고령군,1,,,,,377
1953,전남,나주시,1,,,,,"1,522"
1954,전북,군산시,1,,,,,"2,154"
1955,인천,남동구,1,,,,,"9,031"
1956,광주,남구,1,,,,,"7,418"
1957,광주,동구,1,,,,,584
1958,대구,수성구,1,,,,,918
1959,충남,천안시,1,,,,,"6,081"
1960,충북,청주시,,,1,,,468
1961,인천,중구,,,1,,,"14,947"
1962,제주,제주시,1,,,,,"1,563"
1963,광주,북구,,,1,,,"2,397"
1964,충북,청주시,,,1,,,"2,250"
1965,인천,미추홀구,,,1,,,"10,528"
1966,경남,창원시,,1,,,,"1,915"
1967,경북,칠곡군,,,1,,,"5,219"
1968,서울,서초구,,1,,,,10
1969,광주,광산구,,1,,,,"2,718"
1970,경북,포항시,1,,,,,"3,358"
1971,부산,남구,2,,,,,"41,301"
1972,서울,성북구,2,,,,,"26,662"
1973,세종,가람동,6,,,,,"123,264"
1974,경기,여주시,2,,,,,"105,715"
1975,강원,원주시,2,,,,,"89,234"
1976,경기,평택시,1,,,,,"31,596"
1977,경기,하남시,2,,,,,"55,539"
1978,경기,김포시,1,,,,,"30,338"
1979,충북,청주시,1,,,,,"15,813"
1980,경기,안양시,1,,,,,"10,531"
1981,경기,김포시,1,,,,,"18,959"
1982,대전,중구,1,,,,,"10,132"
1983,경기,수원시,1,,,,,"3,410"
1984,충북,청주시,1,,,,,"30,195"
1985,경기,부천시,1,,,,,"32,404"
1986,대구,서구,1,,,,,"2,597"
1987,광주,광산구,1,,,,,"29,656"
1988,대구,수성구,1,,,,,"18,533"
1989,제주,서귀포시,1,,,,,"1,902"
1990,울산,남구,1,,,,,"1,875"
1991,경기,안성시,1,,,,,"3,045"
1992,경기,부천시,1,,,,,"37,007"
1993,충북,청주시,1,,,,,"7,388"
1994,제주,제주시,1,,,,,"15,671"
1995,경기,의왕시,1,,,,,"6,331"
1996,경기,성남시,1,,,,,"27,987"
1997,제주,서귀포시,1,,,,,"9,866"
1998,경기,김포시,1,,,,,"17,307"
1999,경기,안양시,1,,,,,"48,032"
2000,경남,합천군,1,,,,,"12,897"
2001,광주,광산구,1,,,,,"41,538"
2002,경기,남양주시,1,,,,,"15,517"
2003,경기,시흥시,1,,,,,"11,150"
2004,경기,안성시,1,,,,,"7,593"
2005,경기,안양시,1,,,,,"29,450"
2006,경기,양평군,1,,,,,"3,813"
2007,경기,양평군,1,,,,,"8,892"
2008,경기,파주시,1,,,,,"16,181"
2009,경기,포천시,1,,,,,"8,068"
2010,경북,구미시,1,,,,,"22,452"
2011,경북,구미시,1,,,,,"10,158"
2012,서울,관악구,1,,,,,"21,924"
2013,서울,서초구,3,,,,,"21,484"
2014,경기,김포시,1,,,,,"13,327"
2015,경기,김포시,1,,,,,"31,335"
2016,인천,서구,1,,,,,"4,391"
2017,인천,남구,,,1,,,"18,722"
2018,인천,서구,2,,,,,"48,532"
2019,경기,성남시,,,1,,,"4,865"
2020,서울,노원구,,,1,,,"16,763"
2021,서울,중구,1,,,,,"14,244"
2022,경기,수원시,1,,,,,"3,383"
2023,인천,연수구,,,1,,,"1,591"
2024,경기,성남시,,,1,,,"9,084"
2025,경기,안산시,1,,,,,"2,430"
2026,충남,공주시,1,,1,,,"26,042"
2027,충북,충주시,,,1,,,"58,746"
2028,전북,군산시,1,,1,,,"8,345"
2029,경남,김해시,1,,,,,"1,364"
2030,인천,중구,,,1,,,97
2031,인천,중구,,,1,,,662
2032,경남,거제시,,,1,,,662
2033,제주,서귀포시,1,,,,,"128,929"
2034,제주,제주시,1,,,,,"79,897"
2035,제주,서귀포시,1,,,,,"8,007"
2036,제주,서귀포시,1,,,,,"10,359"
2037,제주,제주시,1,,,,,"7,905"
2038,제주,서귀포시,1,,,,,"24,262"
2039,제주,제주시,1,,,,,"7,928"
2040,제주,제주시,1,,,,,"9,098"
2041,제주,서귀포시,2,,,,,"45,674"
2042,제주,서귀포시,1,,,,,"16,019"
2043,제주,제주시,1,,,,,"49,218"
2044,제주,서귀포시,2,,,,,"38,982"
2045,제주,서귀포시,2,,,,,"35,930"
2046,제주,제주시,1,,,,,"45,819"
2047,제주,제주시,1,,,,,"69,098"
2048,제주,서귀포시,3,,,,,"93,497"
2049,제주,제주시,1,,,,,"18,820"
2050,제주,서귀포시,2,,,,,"37,886"
2051,제주,제주시,2,,,,,"31,041"
2052,제주,제주시,1,,,,,"3,114"
2053,제주,제주시,1,,,,,"8,979"
2054,제주,서귀포,1,,,,,"33,598"
2055,제주,서귀포시,1,,,,,"22,650"
2056,제주,서귀포시,1,,,,,"52,815"
2057,제주,서귀포시,1,,,,,"77,967"
2058,제주,서귀포시,2,,,,,"39,666"
2059,제주,제주시,1,,,,,"22,920"
2060,제주,제주시,2,,,,,"68,370"
2061,제주,제주시,2,,,,,"16,649"
2062,제주,제주시,1,,,,,"38,413"
2063,제주,제주시,1,,,,,"54,000"
2064,경기,화성시,1,,,,,"4,734"
2065,제주,서귀포시,1,,,,,"29,656"
2066,제주,제주시,1,,,,,"21,047"
2067,제주,서귀포시,2,,,,,"132,482"
2068,제주,제주시,1,,,,,"2,482"
2069,제주,제주시,1,,,,,"25,869"
2070,제주,제주시,1,,,,,"16,823"
2071,제주,제주시,1,,,,,"16,856"
2072,제주,제주시,1,,,,,"32,706"
2073,제주,서귀포시,2,,,,,"24,990"
2074,제주,서귀포시,1,,,,,"2,507"
2075,제주,서귀포시,1,,,,,"6,932"
2076,제주,서귀포시,1,,,,,"4,515"
2077,제주,제주시,2,,,,,"11,664"
2078,제주,제주시,1,,,,,"3,320"
2079,제주,서귀포시,1,,,,,"21,065"
2080,제주,제주시,1,,,,,"9,614"
2081,제주,제주시,2,,,,,"1,730"
2082,제주,서귀포시,1,,,,,"5,859"
2083,제주,제주시,1,,,,,"1,049"
2084,제주,서귀포시,1,,,,,"8,108"
2085,제주,서귀포시,1,,,,,"4,706"
2086,서울,용산구,1,,,,,"13,658"
2087,울산,남구,1,,,,,"10,120"
2088,경기,용인시,1,,,,,"15,761"
2089,경기,광주시,1,,,,,"16,550"
2090,경기,성남시,1,,,,,"7,889"
2091,충북,청주시,1,,,,,"26,938"
2092,인천,남동구,1,,,,,"33,084"
2093,울산,울주군,1,,,,,"5,093"
2094,부산,북구,1,,,,,"4,250"
2095,부산,사상구,1,,,,,"11,319"
2096,부산,사하구,1,,,,,"14,220"
2097,부산,강서구,1,,,,,"10,453"
2098,서울,강남구,1,,,,,"12,137"
2099,서울,광진구,3,,,,,"14,353"
2100,부산,동래구,1,,,,,"15,468"
2101,제주,서귀포시,2,,,,,"11,786"
2102,경기,용인시,1,,,,,"13,212"
2103,강원,인제군,4,,,,,"24,496"
2104,대구,동구,1,,,,,"59,674"
2105,대구,서구,1,,,,,"15,530"
2106,경기,고양시,1,,,,,"3,592"
2107,대전,서구,1,,,,,67
2108,제주,제주시,1,,,,,"20,816"
2109,제주,서귀포시,1,,,,,"3,387"
2110,제주,서귀포시,1,,,,,"6,297"
2111,경기,의왕시,1,,,,,"38,746"
2112,경기,김포시,2,,,,,"48,706"
2113,대구,북구,2,,,,,"3,453"
2114,대구,북구,4,,,,,"17,571"
2115,서울,금천구,1,,,,,619
2116,경북,포항시,2,,,,,"11,898"
2117,경기,부천시,2,0,,,,"2,626"
2118,서울,금천구,3,7,,,,"7,957"
2119,서울,금천구,0,3,,,,"11,663"
2120,서울,금천구,2,0,,,,"2,216"
2121,경남,김해시,2,0,,,,"13,393"
2122,서울,구로구,4,0,,,,"12,165"
2123,서울,구로구,2,0,,,,"3,171"
2124,서울,금천구,0,2,,,,"5,694"
2125,서울,금천구,2,0,,,,"2,747"
2126,경기,성남시,1,0,,,,515
2127,경북,구미시,5,0,,,,"11,069"
2128,서울,금천구,1,0,,,,"2,672"
2129,강원,원주시,1,0,,,,668
2130,충남,부여군,1,0,,,,"3,352"
2131,서울,금천구,2,2,,,,"21,286"
2132,서울,구로구,0,5,,,,"24,060"
2133,서울,중구,0,3,,,,"19,763"
2134,제주,서귀포시,1,,,,,"7,012"
2135,제주,제주시,1,,,,,"7,148"
2136,제주,제주시,1,,,,,955
2137,제주,서귀포시,1,,,,,"1,466"
2138,제주,제주시,1,,,,,921
2139,제주,서귀포시,1,,,,,"1,396"
2140,제주,제주시,1,,,,,735
2141,제주,서귀포시,1,,,,,"1,899"
2142,광주,광산구,1,,,,,"18,404"
2143,광주,남구,1,,,,,"26,231"
2144,광주,북구,1,,,,,"48,443"
2145,광주,서구,1,,,,,"59,639"
2146,서울,강남구,1,,,,,"67,442"
2147,서울,용산구,1,,,,,"21,021"
2148,서울,노원구,1,,,,,"56,377"
2149,서울,양천구,1,,,,,"62,137"
2150,서울,영등포구,1,,,,,"36,582"
2151,경기,의정부시,1,,,,,"31,437"
2152,경기,파주시,1,,,,,"27,894"
2153,서울,은평구,1,,,,,"28,744"
2154,강원,춘천시,1,,,,,"53,058"
2155,부산,연제구,1,,,,,"21,923"
2156,인천,서구,1,,,,,"21,259"
2157,제주,서귀포시,1,,,,,"16,656"
2158,서울,강서구,1,,,,,"70,352"
2159,서울,강서구,1,,,,,"19,124"
2160,서울,중구,1,,,,,"36,434"
2161,서울,송파구,1,,,,,"25,464"
2162,서울,영등포구,1,,,,,"14,977"
2163,서울,송파구,1,,,,,"46,706"
2164,서울,마포구,1,,,,,"20,145"
2165,서울,강남구,1,,,,,"71,770"
2166,서울,강남구,1,,,,,"30,490"
2167,서울,용산구,1,,,,,"48,588"
2168,경기,화성시,1,,,,,"64,053"
2169,경기,화성시,1,,,,,"67,018"
2170,서울,동작구,1,,,,,"13,641"
2171,부산,동구,1,,,,,"19,106"
2172,대구,달서구,1,,,,,"65,339"
2173,대구,달서구,1,,,,,"11,904"
2174,울산,중구,1,,,,,"30,017"
2175,서울,서초구,1,,,,,"89,122"
2176,울산,북구,1,,,,,"18,305"
2177,울산,북구,1,,,,,"19,550"
2178,울산,북구,1,,,,,"6,661"
2179,서울,마포구,1,,,,,"18,838"
2180,경기,안산시,1,,,,,"15,974"
2181,경기,용인시,1,,,,,"34,321"
2182,부산,사상구,1,,,,,"50,071"
2183,강원,평창군,1,,,,,"23,931"
2184,강원,횡성군,1,,,,,"24,425"
2185,강원,인제군,1,,,,,"21,159"
2186,부산,금정구,1,,,,,"5,174"
2187,부산,부산진구,1,,,,,"58,835"
2188,부산,부산진구,1,,,,,"39,405"
2189,울산,북구,1,,,,,"18,845"
2190,대구,동구,1,,,,,"56,380"
2191,대구,동구,1,,,,,"64,034"
2192,대구,동구,1,,,,,"73,005"
2193,대구,동구,1,,,,,"72,489"
2194,제주,서귀포시,1,,,,,"43,799"
2195,제주,제주시,1,,,,,"27,311"
2196,제주,제주시,1,,,,,"45,244"
2197,경북,구미시,1,,,,,"17,299"
2198,경남,남해군,1,,,,,"8,616"
2199,경기,화성시,1,,,,,"14,027"
2200,충북,제천시,1,,,,,"6,477"
2201,경기,안성시,1,,,,,"15,500"
2202,경북,구미시,1,,,,,"26,938"
2203,경기,파주시,1,,,,,"35,359"
2204,경기,파주시,1,,,,,"17,744"
2205,경기,평택시,1,,,,,"50,039"
2206,전남,여수시,1,,,,,"11,515"
2207,광주,광산구,1,,,,,"19,143"
2208,광주,광산구,1,,,,,"13,908"
2209,광주,북구,1,,,,,"25,141"
2210,대전,중구,,1,,,,"18,440"
2211,대전,중구,,1,,,,"74,870"
2212,제주,서귀포시,1,,,,,"5,875"
2213,제주,서귀포시,1,,,,,"13,437"
2214,제주,서귀포시,1,,,,,"28,508"
2215,제주,서귀포시,1,,,,,"9,325"
2216,경기,가평군,1,,,,,"9,225"
2217,경기,용인시,1,,,,,"1,025"
2218,경기,화성시,1,,,,,"17,835"
2219,서울,강서구,,1,,,,"26,499"
2220,서울,강서구,1,,,,,"30,266"
2221,서울,강서구,1,,,,,"29,379"
2222,서울,강서구,1,,,,,"27,493"
2223,서울,강서구,1,,,,,"17,066"
2224,서울,중구,1,,,,,"21,154"
2225,서울,중구,1,,,,,"24,724"
2226,경기,양평군,1,,,,,"17,250"
2227,경기,김포시,1,,,,,"9,235"
2228,경기,김포시,1,,,,,"7,947"
2229,경기,용인시,1,,,,,"43,000"
2230,경기,용인시,1,,,,,"30,515"
2231,인천,연수구,1,,,,,"61,173"
2232,인천,연수구,1,,,,,"54,857"
2233,광주,서구,1,,,,,"5,749"
2234,광주,서구,1,,,,,"23,628"
2235,광주,서구,1,,,,,"14,459"
2236,광주,서구,1,,,,,"11,383"
2237,광주,북구,1,,,,,"11,959"
2238,광주,북구,1,,,,,"17,146"
2239,광주,남구,1,,,,,"11,222"
2240,강원,강릉시,1,,,,,"15,854"
2241,강원,강릉시,1,,,,,"14,305"
2242,경북,경산시,1,,,,,"21,515"
2243,서울,송파구,1,,,,,"9,143"
2244,서울,강북구,1,,,,,"12,880"
2245,경북,구미시,1,,,,,"20,665"
2246,경북,구미시,1,,,,,"10,593"
2247,경남,창원시,1,,,,,"17,988"
2248,경남,창원시,1,,,,,"12,147"
2249,제주,서귀포시,,,1,,,"18,552"
2250,제주,서귀포시,,,1,,,"84,337"
2251,경남,함안군,,,1,,,"2,907"
2252,제주,제주시,,,1,,,"31,889"
2253,울산,중구,,,1,,,"16,707"
2254,제주,제주시,,,1,,,"63,040"
2255,서울,강남구,1,,,,,"17,887"
2256,서울,강남구,1,,,,,"8,074"
2257,서울,강남구,1,,,,,"6,708"
2258,서울,강남구,1,,,,,"2,322"
2259,서울,강남구,1,,,,,"11,276"
2260,서울,강남구,1,,,,,"13,215"
2261,서울,강남구,1,,,,,"10,732"
2262,서울,강남구,1,,,,,"4,417"
2263,서울,강남구,1,,,,,"1,037"
2264,제주,서귀포시,1,,,,,"23,340"
2265,제주,서귀포시,1,,,,,"18,026"
2266,제주,서귀포시,,,1,,,"15,229"
2267,경북,경산시,1,,,,,"1,267"
2268,서울,강남구,1,,,,,"2,319"
2269,서울,강남구,1,,,,,"11,273"
2270,서울,강남구,1,,,,,"13,213"
2271,서울,강남구,1,,,,,"10,732"
2272,서울,강남구,1,,,,,"4,417"
2273,서울,강남구,1,,,,,"1,032"
2274,제주,서귀포시,1,,,,,"16,724"
2275,제주,제주시,,,1,,,"24,792"
2276,제주,제주시,,,1,,,"6,080"
2277,서울,강남구,1,,,,,"1,789"
2278,서울,강남구,1,,,,,"1,643"
2279,서울,강남구,1,,,,,485
2280,서울,강남구,1,,,,,"1,498"
2281,서울,강남구,1,,,,,"1,326"
2282,서울,강남구,1,,,,,241
2283,서울,강남구,1,,,,,176
2284,서울,강남구,1,,,,,  
2285,제주,제주시,1,,,,,"3,509"
2286,충북,진천군,1,,,,,"2,154"
2287,경남,거제시,1,,,,,"26,638"
2288,경남,거제시,1,,,,,"13,427"
2289,경북,경주시,1,,,,,"5,214"
2290,충북,음성군,1,,,,,"3,249"
2291,경남,거제시,1,,,,,"3,085"
2292,경북,경산시,1,,,,,"9,706"
2293,경남,거제시,1,,,,,"10,043"
2294,부산,기장군,1,,,,,690
2295,경기,고양시,,,1,,,"35,871"
2296,부산,수영구,0,0,1,,,"14,484"
2297,부산,수영구,0,0,1,,,"16,840"
2298,서울,종로구,0,0,2,,,"15,896"
2299,서울,중랑구,1,0,,,,"52,022"
2300,서울,영천구,1,0,,,,"46,070"
2301,경기,분당구,1,0,,,,"11,482"
2302,경기,분당구,1,0,,,,"16,178"
2303,경기,안양시,0,1,,,,"32,422"
2304,경기,용인시,0,1,,,,"24,687"
2305,경기,수원시,0,1,,,,"11,003"
2306,경기,부천시,0,1,,,,"28,764"
2307,인천,연수구,0,1,,,,"28,185"
2308,대전,유성구,0,1,,,,"20,175"
2309,서울,종로구,1,0,0,0,0,"24,186"
2310,서울,종로구,1,0,0,0,0,"85,436"
2311,서울,중구,1,0,0,0,0,"98,972"
2312,서울,용산구,1,0,0,0,0,"16,644"
2313,서울,성동구,1,0,0,0,0,"21,120"
2314,서울,성동구,1,0,0,0,0,"97,001"
2315,서울,동대문구,1,0,0,0,0,"19,892"
2316,서울,동대문구,1,0,0,0,0,"4,807"
2317,서울,중랑구,1,0,0,0,0,"35,808"
2318,서울,성북구,1,0,0,0,0,"21,904"
2319,서울,성북구,1,0,0,0,0,"44,944"
2320,서울,강북구,1,0,0,0,0,"17,027"
2321,서울,도봉구,1,0,0,0,0,"17,237"
2322,서울,은평구,1,0,0,0,0,"21,508"
2323,서울,은평구,1,0,0,0,0,"39,987"
2324,서울,마포구,1,0,0,0,0,"44,088"
2325,서울,마포구,1,0,0,0,0,"66,916"
2326,서울,마포구,1,0,0,0,0,"51,264"
2327,서울,양천구,1,0,0,0,0,"42,581"
2328,서울,양천구,1,0,0,0,0,"41,559"
2329,서울,강서구,1,0,0,0,0,"32,521"
2330,서울,강서구,1,0,0,0,0,"54,728"
2331,서울,강서구,1,0,0,0,0,"39,043"
2332,서울,구로구,1,0,0,0,0,"14,644"
2333,서울,구로구,1,0,0,0,0,"27,600"
2334,서울,구로구,1,0,0,0,0,"53,796"
2335,서울,금천구,1,0,0,0,0,"23,552"
2336,서울,금천구,1,0,0,0,0,"15,475"
2337,서울,금천구,1,0,0,0,0,"54,752"
2338,서울,영등포구,1,0,0,0,0,"38,473"
2339,서울,동작구,1,0,0,0,0,"49,041"
2340,서울,동작구,1,0,0,0,0,"102,212"
2341,서울,관악구,1,0,0,0,0,"54,869"
2342,서울,서초구,1,0,0,0,0,"51,962"
2343,서울,서초구,1,0,0,0,0,"47,112"
2344,서울,강남구,1,0,0,0,0,"39,382"
2345,서울,강남구,1,0,0,0,0,"15,498"
2346,서울,강남구,1,0,0,0,0,"129,207"
2347,서울,강남구,1,0,0,0,0,"59,946"
2348,서울,강남구,1,0,0,0,0,"88,489"
2349,서울,송파구,1,0,0,0,0,"22,537"
2350,서울,강동구,1,0,0,0,0,"37,830"
2351,부산,영도구,1,0,0,0,0,"10,125"
2352,부산,금정구,1,0,0,0,0,"35,761"
2353,부산,남구,1,0,0,0,0,"30,470"
2354,부산,사하구,1,0,0,0,0,"65,194"
2355,부산,금정구,1,0,0,0,0,"12,416"
2356,부산,금정구,1,0,0,0,0,"29,890"
2357,부산,강서구,1,0,0,0,0,"62,361"
2358,부산,연제구,1,0,0,0,0,"40,381"
2359,부산,연제구,1,0,0,0,0,"24,264"
2360,부산,사상구,1,0,0,0,0,"43,533"
2361,부산,기장군,1,0,0,0,0,"67,955"
2362,부산,기장군,1,0,0,0,0,"57,072"
2363,부산,기장군,1,0,0,0,0,"57,367"
2364,대구,동구,1,0,0,0,0,"73,313"
2365,대구,동구,1,0,0,0,0,"80,508"
2366,대구,서구,1,0,0,0,0,"49,883"
2367,대구,북구,1,0,0,0,0,"46,956"
2368,대구,수성구,1,0,0,0,0,"110,716"
2369,대구,달서구,1,0,0,0,0,"126,655"
2370,대구,달성군,1,0,0,0,0,"31,274"
2371,인천,중구,1,0,0,0,0,"36,046"
2372,인천,중구,1,0,0,0,0,"32,899"
2373,인천,중구,1,0,0,0,0,"26,234"
2374,인천,동구,1,0,0,0,0,"64,283"
2375,인천,미추홀구,1,0,0,0,0,"13,968"
2376,인천,연수구,1,0,0,0,0,"26,830"
2377,인천,남동구,1,0,0,0,0,"18,230"
2378,인천,계양구,1,0,0,0,0,"65,721"
2379,인천,서구,1,0,0,0,0,"13,143"
2380,인천,서구,1,0,0,0,0,"5,458"
2381,광주,동구,1,0,0,0,0,"21,259"
2382,광주,서구,2,0,0,0,0,"76,047"
2383,광주,남구,1,0,0,0,0,"17,973"
2384,광주,북구,1,0,0,0,0,"35,491"
2385,광주,북구,1,0,0,0,0,"16,236"
2386,대전,동구,1,0,0,0,0,"17,398"
2387,대전,유성구,1,0,0,0,0,"78,855"
2388,울산,중구,1,0,0,0,0,"20,268"
2389,울산,동구,1,0,0,0,0,"23,350"
2390,울산,북구,1,0,0,0,0,"34,986"
2391,울산,북구,1,0,0,0,0,"45,901"
2392,울산,울주군,1,0,0,0,0,"15,933"
2393,세종,세종시,1,0,0,0,0,"143,641"
2394,세종,세종시,1,0,0,0,0,"6,928"
2395,경기,수원시,1,0,0,0,0,"16,917"
2396,경기,수원시,1,0,0,0,0,"23,518"
2397,경기,수원시,1,0,0,0,0,"38,729"
2398,경기,수원시,1,0,0,0,0,"43,544"
2399,경기,수원시,1,0,0,0,0,"39,700"
2400,경기,성남시,1,0,0,0,0,"28,505"
2401,경기,성남시,1,0,0,0,0,"173,710"
2402,경기,성남시,1,0,0,0,0,"74,221"
2403,경기,성남시,1,0,0,0,0,"135,181"
2404,경기,성남시,1,0,0,0,0,"65,268"
2405,경기,성남시,1,0,0,0,0,"121,072"
2406,경기,의정부시,1,0,0,0,0,"21,359"
2407,경기,안양시,1,0,0,0,0,"16,943"
