지역,충전소명,충전기ID,설치년도,주소
경상남도,고성휴게소(통영방향),1,2016,경상남도 고성군 대가면 통영대전고속도로 29
경상남도,이순신순국공원,1,2016,경상남도 남해군 고현면 차면리
경상남도,하동군청,1,2016,경상남도 하동군 하동읍 군청로 23
경상남도,석풍휴게소,1,2016,경상남도 산청군 신안면 산청대로 1169
경상남도,함양휴게소(하남방향),1,2016,경상남도 함양군 지곡면 보산리
경상남도,함양휴게소(통영방향),1,2016,경상남도 함양군 지곡면 보산리
경상남도,조망공원,1,2016,경상남도 함양군 함양읍 고운로 161-51(신관리 820-10)
경상남도,거창휴게소(옥포방향),1,2016,경상남도 거창군 가조면 도리
경상남도,거창휴게소(고서방향),1,2016,경상남도 거창군 가조면 도리 산189-1
경상남도,거창군청,1,2016,경상남도 거창군 거창읍 중앙로 103
경상남도,합천군청,1,2016,경상남도 합천군 합천읍 동서로 119
제주특별자치도,제주도청 1청사,1,2011,제주특별자치도 제주시 문연로 6 제주특별자치도청
제주특별자치도,제주시청,10,2013,"제주특별자치도 제주시 광양9길 10, 제주시청 입구 좌측 주차장"
제주특별자치도,제주도청 제2청사,8,2013,"제주특별자치도 제주시 문연로 30, 제주도청 제2청사 입구 좌측 본관 주차장"
제주특별자치도,제주애월읍사무소,2,2012,"제주특별자치도 제주시 애월읍 일주서로 6322, 본관 주차장"
제주특별자치도,구좌읍사무소,3,2013,제주특별자치도 제주시 구좌읍 일주동로 3116
제주특별자치도,산굼부리,1,2012,"제주특별자치도 제주시 조천읍 비자림로 768, 본관 주차장"
제주특별자치도,한경면체육관,1,2012,"제주특별자치도 제주시 한경면 칠전로 41, 본관 주차장"
제주특별자치도,한라도서관,1,2012,"제주특별자치도 제주시 오남로 221, 본관 주차장"
제주특별자치도,거문오름,1,2013,"제주특별자치도 제주시 조천읍 선교로 569-36, 소형주차장"
제주특별자치도,동백동산습지센터,1,2013,"제주특별자치도 제주시 조천읍 선흘리 산12, 주차장 입구 좌측"
제주특별자치도,어리목휴게소,1,2013,"제주특별자치도 제주시 1100로 2070-61, 오른쪽 화장실 앞"
제주특별자치도,제주현대미술관,1,2013,"제주특별자치도 제주시 한경면 저지리 2114-82, 제주현대미술관 입구 주차장 D구역"
제주특별자치도,관음사지구안내소,1,2013,"제주특별자치도 제주시 산록북로 660, 관음사지구 안내소 좌측 잔디주차장"
제주특별자치도,비자림,1,2013,"제주특별자치도 제주시 구좌읍 비자숲길 55, 주차장 좌측 화장실 앞"
제주특별자치도,제주소방서 항만119센터,1,2013,제주특별자치도 제주시 임항로 146
제주특별자치도,노형동주민센터,1,2014,"제주특별자치도 제주시 노형9길 9-4, 주차장"
제주특별자치도,노형동주민센터,3,2016,"제주특별자치도 제주시 노형9길 9-4, 주차장"
제주특별자치도,방송통신융합센터,1,2014,"제주특별자치도 제주시 첨단로 241, 주차장"
제주특별자치도,삼양동주민센터,1,2014,"제주특별자치도 제주시 지석13길 6, 주차장"
제주특별자치도,녹고뫼안트레안내센터,1,2014,"제주특별자치도 제주시 애월읍 녹고메길 165, 도로쪽 주차장"
제주특별자치도,돌문화공원,1,2014,"제주특별자치도 제주시 조천읍 남조로 2023, 장애인주차장 2번"
제주특별자치도,봉성리종합복지회관,1,2014,제주특별자치도 제주시 애월읍 봉성로 105
제주특별자치도,제주종합경기장1,1,2014,"제주특별자치도 제주시 서광로2길 24, 실내수영장 앞 주차장"
제주특별자치도,쇠소깍 공영주차장,1,2014,"제주특별자치도 서귀포시 쇠소깍로 104, 쇠소깍 끝 주차장"
제주특별자치도,생물종다양성연구소,1,2014,"제주특별자치도 서귀포시 남원읍 신례동로 338, 입구 왼쪽"
제주특별자치도,제주종합경기장2,2,2011,"제주특별자치도 제주시 서광로2길 24, 애향운동장 앞 주차장"
제주특별자치도,외도동 주민센터,1,2016,제주특별자치도 제주시 일주서로 7350외도동 주민센터
제주특별자치도,건입동 주민센터,1,2016,제주특별자치도 제주시 만덕로 18건입동 주민센터
제주특별자치도,해군호텔,1,2016,제주특별자치도 제주시 해안마을서2길 19해군호텔
제주특별자치도,제주농업기술센터,1,2016,제주특별자치도 제주시 애월읍 상귀길 173제주농업기술센터
제주특별자치도,만장굴,1,2016,제주특별자치도 제주시 구좌읍 만장굴길 182만장굴
제주특별자치도,성판악,1,2016,제주특별자치도 제주시 조천읍 516로 1865성판악휴게소
제주특별자치도,도남1차e편한세상아파트,1,2016,제주특별자치도 제주시 오남로 7-13도남1차e편한세상아파트
제주특별자치도,도남1차e편한세상아파트,2,2016,제주특별자치도 제주시 오남로 7-13도남1차e편한세상아파트
제주특별자치도,민속자연사박물관,1,2016,제주특별자치도 제주시 삼성로 40민속자연사박물관
제주특별자치도,한라생태숲,1,2016,제주특별자치도 제주시 516로 2596한라생태숲관리연구소
제주특별자치도,제주특별자치도 인재개발원,1,2016,제주특별자치도 제주시 산천단동길 26인재개발원
제주특별자치도,외도부영2차아파트,1,2016,제주특별자치도 제주시 우평로 318부영아파트
제주특별자치도,교래자연휴양림,1,2016,제주특별자치도 제주시 조천읍 남조로 2023교래자연휴양림
제주특별자치도,신천지아파트,1,2016,제주특별자치도 제주시 천수로 72신천지아파트
제주특별자치도,설문대여성문화센터,1,2016,제주특별자치도 제주시 선덕로 8길 12설문대여성문화센터
제주특별자치도,봉개동 주민센터,1,2016,제주특별자치도 제주시 봉개북1길 15봉개동주민센터
제주특별자치도,보건환경연구원,1,2016,제주특별자치도 제주시 삼동길 41보건환경연구원
제주특별자치도,추자면사무소,1,2016,제주특별자치도 제주시 추자면 추자로 26추자면사무소
제주특별자치도,자치경찰단,1,2016,제주특별자치도 제주시 기자길 7자치경찰단
제주특별자치도,환경성질환예방관리센터,1,2016,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-92환경성질환예방관리센터
제주특별자치도,애월도서관,1,2016,제주특별자치도 제주시 애월읍 일주서로 6339애월읍도서관
제주특별자치도,제주농업기술원,4,2013,"제주특별자치도 서귀포시 중산간서로 212, 농업기술원 민원인 주차장 안쪽"
제주특별자치도,성산읍사무소,2,2012,"제주특별자치도 서귀포시 성산읍 일주동로 4330, 본관 주차장"
제주특별자치도,표선면사무소,3,2014,제주특별자치도 서귀포시 표선면 표선중앙로 74
제주특별자치도,안덕면사무소,4,2016,"제주특별자치도 서귀포시 안덕면 화순서서로 74, 본관 주차장"
제주특별자치도,제주서귀포시청 제1청사,1,2011,제주특별자치도 서귀포시 중앙로 105
제주특별자치도,제주일출랜드,1,2012,"제주특별자치도 서귀포시 성산읍 중산간동로 4150-30, 본관 주차장"
제주특별자치도,제주국제컨벤션센터,1,2012,"제주특별자치도 서귀포시 중문관광로 224, 본관 주차장 면세점 앞 대형주차장"
제주특별자치도,제주영어교육도시,1,2013,"제주특별자치도 서귀포시 대정읍 구억리 625-1, 지원사무소 앞 주차장"
제주특별자치도,산방산,1,2013,"제주특별자치도 서귀포시 안덕면 사계리 163-1, 산방산 주차장 장애인 주차구역 앞"
제주특별자치도,성읍민속마을,1,2013,"제주특별자치도 서귀포시 표선면 성읍정의현로22번길 7-1, 성읍민속마을 주차장 우측 끝"
제주특별자치도,중문랜드,1,2013,"제주특별자치도 서귀포시 소보리당로164번길 62, 주차장 좌측"
제주특별자치도,서귀포천지연폭포,1,2013,"제주특별자치도 서귀포시 남성중로 2-15, 천지연폭포 매표소 앞"
제주특별자치도,제주월드컵경기장,1,2013,제주특별자치도 서귀포시 법환동 870
제주특별자치도,무릉문화의집,1,2016,제주특별자치도 서귀포시 대정읍 무릉리 3314-1무릉문화의집
제주특별자치도,표선생활체육관,1,2016,제주특별자치도 서귀포시 표선면 한마음초등로 399표선생활체육관
제주특별자치도,제주 곶자왈 도립공원입구,1,2016,제주특별자치도 서귀포시 대정읍 에듀시티로 178곶자왈 도립공원입구
제주특별자치도,서귀포예술의전당,1,2016,제주특별자치도 서귀포시 태평로 270서귀포예술의전당
제주특별자치도,동부소방서,1,2016,제주특별자치도 서귀포시 성산읍 일주동로 4120번길 7동부소방서
제주특별자치도,서귀포농업기술센터,1,2016,제주특별자치도 서귀포시 남원읍 중산간동로 7413서귀포농업기술센터
제주특별자치도,모구리야영장,1,2016,제주특별자치도 서귀포시 성산읍 서성일로 260모구리야영장
제주특별자치도,동홍동 주민센터,1,2016,제주특별자치도 서귀포시 동홍로 104동홍동주민센터
제주특별자치도,영천동 주민센터,1,2016,제주특별자치도 서귀포시 토평로 15영천동주민센터
제주특별자치도,자치경찰단 서귀포지역경찰대,1,2016,제주특별자치도 서귀포시 부두로 1서귀포 자치경찰대
제주특별자치도,보목하수처리장,1,2016,제주특별자치도 서귀포시 보목로 64번길 155보목하수처리장
제주특별자치도,서귀포 자기주도학습지원센터,1,2016,제주특별자치도 서귀포시 동홍중앙로 7번길 19자기주도학습지원센터
제주특별자치도,하모2리주차장,1,2012,제주특별자치도 서귀포시 대정읍 하모리 1513
세종특별자치시,정부세종청사,1,2012,"세종특별자치시 다솜2로 11, 정부세종청사 종합안내실 정문 우측도보"
서울특별시,노보텔,1,2017,서울특별시 강남구 봉은사로 130 지하5층 우측
서울특별시,현대블루핸즈 대치북부점,1,2017,서울특별시 강남구 선릉로 336
서울특별시,암사1동 공영주차장,1,2017,서울특별시 강동구 고덕로28길 36 지하1층 좌측
서울특별시,천호유수지 공영주차장,1,2017,서울특별시 강동구 선사로 70 입구 좌측 끝
서울특별시,천호3동 제1공영주차장,1,2017,서울특별시 강동구 진황도로29길 34 지하1층 26
서울특별시,가로공원로 지하공영주차장,1,2017,서울특별시 강서구 가로공원로 189 지하주차장 05
서울특별시,곰달래문화복지센터 공영주차장,1,2017,서울특별시 강서구 강서로5길 50 지상주차장
서울특별시,볏골공원 지하공영주차장,1,2017,서울특별시 강서구 까치산로4길 22 지하주차장 101
서울특별시,화곡6-1 공영주차장,1,2017,서울특별시 강서구 우장산로 114 2층 24
서울특별시,홈플러스 강서점,1,2017,서울특별시 강서구 화곡로 398 지하1층 01
서울특별시,신림동 제1공영주차장,1,2017,서울특별시 관악구 관천로 98 1층
서울특별시,난곡동 제1공영주차장,1,2017,서울특별시 관악구 난곡로34나길 14 2층
서울특별시,서울대입구 교차로,1,2017,서울특별시 관악구 대학동 154-3
서울특별시,서울대입구 교차로,2,2017,서울특별시 관악구 대학동 154-3
서울특별시,보라매 제1공영주차장,1,2017,서울특별시 관악구 봉천로21길 38 입구좌측
서울특별시,원신 공영주차장,1,2017,서울특별시 관악구 양지길 63 옥상
서울특별시,어린이대공원 후문주차장,1,2017,서울특별시 광진구 능동로 216어린이대공원 후문주차장
서울특별시,홈플러스 신도림점,1,2017,서울특별시 구로구 경인로 661 지하2층 L
서울특별시,롯데마트 중계점,1,2017,서울특별시 노원구 노원로 330 옥상 매장 앞
서울특별시,홈플러스 중계점,1,2017,서울특별시 노원구 동일로204가길 12 5층 출구앞
서울특별시,실증용 Mock-up 주택 홍보관,1,2017,서울특별시 노원구 하계동 251-8
서울특별시,실증용 Mock-up 주택 홍보관,2,2017,서울특별시 노원구 하계동 251-8
서울특별시,동대문구청,1,2017,서울특별시 동대문구 천호대로 145 동대문구청 옥외주차장
서울특별시,중앙대학교병원 다정관 주차장,1,2017,서울특별시 동작구 흑석로 102 다정관 뒤편
서울특별시,양화진공영주차장,1,2017,서울특별시 마포구 토정로 2 2층 계단쪽
서울특별시,공덕1-1공영주차장,1,2017,서울특별시 마포구 효창목길 31 옥상
서울특별시,홍제견인차량보관소 주차장,1,2017,서울특별시 서대문구 홍제내길 227 입구 좌측편
서울특별시,홍제견인차량보관소 주차장,2,2017,서울특별시 서대문구 홍제내길 227 입구 좌측편
