,정류소명,X좌표,Y좌표,행정동
493,신당동.청구역,127.0132161,37.5589483,청구동
494,신당동.청구역,127.0130317,37.5592574,다산동
495,약수역2번출구.가온도서관,127.0111466,37.55598121,다산동
496,약수역3번출구.약수하이츠,127.0113797,37.55574961,청구동
497,약수역4번출구.금호터널입구,127.012012,37.553399,약수동
498,약수역5번출구.금호터널입구,127.0118693,37.55292373,약수동
499,약수역8번출구.신당사회복지관,127.0099567,37.55386465,약수동
500,약수역7번출구.약수동주민센터,127.0092978,37.55285097,약수동
501,송도병원앞,127.0077187,37.55026765,약수동
502,송도병원앞,127.0073984,37.55022712,다산동
503,약수역1번출구,127.0096865,37.55640846,다산동
504,장충체육관앞,127.0077841,37.55848112,장충동
505,장충체육관앞,127.0078282,37.55800173,장충동
506,장충동.동국대입구,127.0059098,37.56062132,장충동
507,장충동.동국대입구,127.0056291,37.56066639,장충동
508,퇴계로6가,127.0039011,37.56340113,광희동
509,퇴계로6가,127.0033399,37.56357388,광희동
510,퇴계로5가.제일병원,126.999966,37.56238041,필동
511,퇴계로5가,126.9997252,37.56278042,광희동
512,국립극장.반얀트리호텔,127.0010947,37.55148182,장충동
513,국립극장.반얀트리호텔,127.0009473,37.55168532,장충동
514,청구역,127.0146561,37.55996006,동화동
515,청구역,127.0142192,37.55993038,청구동
516,동화동,127.0183371,37.55993702,동화동
517,동화동,127.0182737,37.55981268,동화동
518,백범광장,126.980093,37.555737,회현동
519,남대문경찰서,126.9737449,37.55401444,회현동
520,남대문시장앞.이회영활동터,126.9785804,37.56093942,회현동
521,남산케이블카.남산산책로입구,126.9839798,37.55526518,명동
522,숭의여대,126.9875027,37.55862038,필동
523,동대입구역.장충동,127.0053855,37.55813433,동대입구역장충동
524,약수역10번출구,127.009322,37.556256,다산동
525,청계1가.광교,126.9836249,37.56846165,종로5·6가동
526,청계2가.삼일교,126.9885302,37.56784047,종로5·6가동
527,청계4가.배오개다리,126.9971755,37.56848437,을지로동
528,청계5가.방산시장,127.0006713,37.5691386,을지로동
529,청계6가.평화시장,127.0044818,37.5693746,을지로동
530,청계7가.동평화.청평화시장,127.0138508,37.56951354,신당동
531,청계8가.영도교,127.0188254,37.57065093,황학동
532,신한은행본점,126.9755852,37.56119655,소공동
533,동대문역사문화공원,127.0091092,37.56541133,광희동
534,버티고개,127.0060242,37.54780415,약수동
535,버티고개,127.0058182,37.54749779,약수동
536,청계3가.세운교,126.9938077,37.56820581,을지로동
537,청계6가.오간수교,127.0090361,37.56948518,광희동
538,충무로역.매일경제,126.9933889,37.56169057,필동
539,을지로입구역.광교,126.9824738,37.56755769,명동
540,신당파인힐하나유보라,127.0247418,37.56493905,신당5동
541,명동국민은행앞,126.9825732,37.56473384,명동
542,남산북측순환로입구,126.9988218,37.55069862,장충동
543,신당동삼성아파트.금호여중,127.0187299,37.5585545,청구동
544,신당동대우푸르지오.금호여중,127.0191882,37.55792331,동화동
545,황학동주민센터,127.0234024,37.56685562,황학동
546,신당초등학교앞,127.0238272,37.56447665,신당5동
547,금호베스트빌.래미안하이베르,127.0241444,37.56154262,신당5동
548,금호베스트빌.래미안하이베르,127.0243472,37.56225445,신당5동
549,신당초등학교,127.0242404,37.56450284,신당5동
550,서대문경찰서.농협은행.유관순활동터,126.9675116,37.56528196,소공동
551,교육연구정보원,126.9803185,37.55448518,회현동
552,방산종합시장,127.0019301,37.56780587,을지로동
553,황학동롯데캐슬,127.022163,37.5715127,104동
554,광희문.광희동사거리,127.008611,37.56454992,광희동
555,광희문.광희동사거리,127.0094396,37.56432549,광희동
556,황학동롯데캐슬,127.0232395,37.5709448,황학동
557,한국은행.신세계앞,126.97929,37.56140811,회현동
558,서울기동대.광희초등학교,127.0145728,37.56786716,신당동
559,동대문디자인플라자,127.0119962,37.56770075,신당동
560,서대문역사거리.농협중앙회,126.9678855,37.56692224,소공동
561,서울스퀘어앞,126.9732317,37.55534163,회현동
562,북창동.남대문시장,126.9769187,37.56084629,소공동
563,힐튼호텔,126.9766259,37.55619839,회현동
564,힐튼호텔,126.9767113,37.55662674,회현동
565,시청앞.덕수궁,126.9768356,37.56621228,소공동
566,남대문세무서.국가인권위원회,126.9878661,37.56508396,명동
567,장충문화체육센터.권기옥활동터,127.0025921,37.5601745,장충동
568,남산1호터널,126.9921666,37.55740518,필동
569,남산케이블카,126.9836284,37.55520352,명동
570,남산예장버스환승주차장,126.9885238,37.55946313,필동
571,약수역.3.6호선,127.0121964,37.55254163,약수동
572,조선일보,126.9766738,37.56884223,명동
573,시청역,126.9767939,37.56563558,소공동
574,서울역,126.9713291,37.55820126,회현동
575,숭례문앞,126.9767498,37.56264769,소공동
576,프레스센터,126.9774318,37.56735679,명동
577,신당역하나은행,127.0217523,37.56536376,황학동
578,염천교,126.9709924,37.55975196,소공동
579,중림동입구.서소문성지역사박물관,126.9691207,37.55847283,중림동
580,서울역서부,126.9692482,37.55583572,중림동
581,한국경제신문사,126.9679526,37.56093341,1동
582,응봉근린공원.금호산,127.0170566,37.55377553,119동
583,서울방송고등학교.남산타운아파트,127.0124098,37.54958602,약수동
584,서울방송고등학교.남산타운아파트,127.012283,37.54942564,약수동
585,중구청소년수련관.남산타운2상가,127.0125454,37.55175315,약수동
586,중구청소년수련관.남산타운2상가,127.0121193,37.55170452,40동
587,약수시장.남산타운동문,127.010786,37.55160463,약수동
588,약수지구대,127.0121072,37.55279283,약수동
589,남대문시장,126.9788338,37.56131702,소공동
590,앰배서더호텔,127.0025265,37.56104856,장충동
591,코리아나호텔,126.9767658,37.56837579,명동
592,롯데호텔,126.9803053,37.56580472,명동
593,웨스틴조선호텔,126.9796853,37.56424855,소공동
594,시청광장,126.978763,37.56520729,소공동
595,코리아나호텔,126.976776,37.56842265,명동
596,서소문KAL빌딩,126.9746302,37.56345268,소공동
597,앰배서더호텔,127.0026102,37.55977171,장충동
598,광화문,126.9767623,37.56875876,명동
599,시청덕수궁,126.9767781,37.56547157,소공동
600,바비엥스위트,126.9676373,37.56510899,소공동
601,서울역,126.9728596,37.55781956,회현동
602,명동역.세종호텔,126.9865843,37.56109649,명동
603,서울역,126.9719299,37.55511199,회현동
604,충무로역.호텔피제이,126.9955605,37.56171802,광희동
605,남대문시장,126.9787309,37.56096738,회현동
606,이비스엠버서더호텔,126.9826126,37.56460933,명동
607,프레이저플레이스,126.9692683,37.56284768,소공동
608,서울역,126.9713326,37.55811656,회현동
609,아카시아호텔.웨스턴코업레지던스,127.0034787,37.56655061,을지로동
610,을지로코업레지던스,127.0053975,37.56623336,광희동
611,토요코인호텔.이비스버젯호텔,127.0089473,37.56459135,광희동
612,신라호텔,127.0045048,37.55595732,장충동
613,약수역,127.0098978,37.55378896,약수동
614,밀레니엄힐튼호텔,126.9759753,37.55546657,회현동
615,서울역,126.9720457,37.5580158,회현동
616,라마다.스위트호텔,126.9720685,37.56061096,소공동
617,서울플라자호텔,126.9779059,37.5641562,소공동
618,시청.서울신문사,126.9773647,37.56829932,명동
619,프레이저플레이스남대문,126.9762666,37.561376,소공동
620,프레이저플레이스남대문,126.9755366,37.56106678,소공동
621,동대문역사문화공원,127.0092451,37.56538519,광희동
622,더스프라지르서울동대문,127.0073707,37.56450139,광희동
623,동대문디자인플라자,127.0094146,37.56813906,광희동
624,베이튼호텔,127.0026364,37.56499932,광희동
625,광화문,126.9767086,37.5689379,명동
626,덕수궁,126.9767268,37.56558455,소공동
627,남대문시장,126.9753967,37.56092315,소공동
628,명동,126.9856195,37.56075833,명동
629,남산골한옥마을,126.9924384,37.56099506,필동
630,앰버서더호텔,127.0026254,37.5604635,장충동
631,신라호텔,127.0054272,37.5583034,동대입구역장충동
632,동대문디자인플라자.동대문시장,127.0085549,37.5668754,광희동
633,서울애니메이션센터,126.987253,37.55851302,명동
634,남산케이블카,126.9836038,37.55511729,명동
635,동대문디자인프라자,127.0091304,37.56776256,광희동
636,방산.중부시장,126.9994423,37.56685688,을지로동
637,을지로3가,126.9923256,37.56653491,을지로동
638,을지로입구,126.9810013,37.56613096,명동
639,명동입구,126.9823774,37.56418743,명동
640,신당동중앙시장,127.0194166,37.56575532,황학동
641,남산오르미,126.9831349,37.55819405,명동
642,한강대교북단.LG유플러스,126.9631917,37.5240898,한강로동
643,한강대교북단.LG유플러스,126.9631848,37.52430606,한강로동
644,신용산역,126.966207,37.527293,한강로동
645,신용산역,126.9666192,37.52792049,한강로동
646,KT용산지사,126.970235,37.53149701,한강로동
647,KT용산지사,126.9705641,37.53205037,한강로동
648,삼각지역,126.9740118,37.5352699,한강로동
649,삼각지역,126.9741609,37.5359845,한강로동
650,숙대입구역,126.9725378,37.54329563,남영동
651,숙대입구역,126.9722321,37.54375602,남영동
652,갈월동,126.9722373,37.5509756,남영동
653,갈월동,126.9717082,37.54953372,갈월동
654,남영역,126.9719272,37.54200692,남영동
655,남영역,126.9716795,37.54169328,남영동
656,신용산역3번출구,126.967086,37.5286118,한강로동
657,한강대교북단,126.9639345,37.52529029,한강로동
658,서계동,126.9693405,37.5524743,서계동
659,서계동,126.969222,37.5516705,서계동
660,청파동,126.9701331,37.54881156,청파동
661,청파시장,126.9698626,37.54867903,청파동
662,숙대입구역.청파동주민센터,126.9707772,37.54538125,청파동
663,숙대입구역.청파동주민센터,126.9702634,37.54541356,청파동
664,남영역,126.971032,37.540813,원효로1동
665,남영역,126.9706761,37.54057027,원효로1동
666,용산전자상가17동,126.9660271,37.53377926,용산전자상가17동
667,용산전자상가19동,126.9654966,37.53342317,19동
668,용산전자상가10동,126.9619641,37.5332725,용산전자상가10동
669,용산전자상가12동,126.9622629,37.53299957,12동
670,용산전자상가.전자랜드,126.9585777,37.53276405,한강로동
671,용산전자상가.전자랜드,126.9582528,37.53299912,한강로동
672,원효대교북단,126.9560108,37.53188004,한강로동
673,용산경찰서,126.9691858,37.54050321,원효로1동
674,용산경찰서,126.9690615,37.53999946,원효로1동
675,용산꿈나무종합타운.원효로우체국,126.9669291,37.5386139,원효로1동
676,용산e편한세상,126.965376,37.5373339,원효로1동
677,남정초등학교,126.9636632,37.53631875,원효로1동
678,원효로2가,126.9629911,37.53623744,원효로1동
679,원효로2가사거리,126.9610704,37.53493384,원효로1동
680,원효로3가,126.9581798,37.53404076,원효로1동
681,원효로3가,126.9583248,37.53379572,원효로1동
682,용암초등학교입구.이태원주공아파트,126.9885472,37.54416519,용산2가동
683,이태원동남산대림아파트.용산동아파트,126.9874493,37.53972531,이태원2동
684,용산한신아파트,126.9871086,37.53980547,용산2가동
685,해방촌,126.9864583,37.53770765,용산2가동
686,국군재정관리단,126.987057,37.53714183,이태원2동
687,용산구청.크라운호텔,126.9912039,37.53028395,이태원1동
688,용산구청.크라운호텔,126.9911056,37.52961173,용산2가동
689,한강중학교,126.9922522,37.52547487,서빙고동
690,한강중학교앞,126.9924288,37.52450259,서빙고동
691,서빙고역1번출구,126.9894776,37.52000948,서빙고동
692,장충단로입구,127.002202,37.545795,한남동
693,남산예술원,127.00204,37.544437,한남동
694,서울중부기술교육원.블루스퀘어,127.0035398,37.54157768,한남동
695,서울시중부기술교육원.블루스퀘어,127.0031776,37.5411749,한남동
696,순천향대학병원,127.0057302,37.53644224,한남동
697,순천향대학병원,127.0062994,37.5356114,한남동
698,순천향대학병원,127.0054994,37.53579346,한남동
699,순천향대학병원.한남오거리,127.005729,37.53549068,한남동
700,한남5거리,127.0083381,37.53286563,한남동
701,남산도서관.용산도서관,126.980835,37.552282,None
702,남산도서관.용산도서관,126.981134,37.55204425,None
703,후암약수터,126.98432,37.54869,None
704,후암약수터,126.9841669,37.54839526,None
705,보성여중고입구,126.98584,37.54639685,용산2가동
706,보성여중고입구,126.9856318,37.54625985,용산2가동
707,남산체육관,126.9927902,37.54270388,이태원2동
708,남산체육관,126.992917,37.54250475,이태원2동
709,하얏트호텔,126.996235,37.54162093,이태원2동
710,하얏트호텔,126.997312,37.5408924,이태원2동
711,용마루고개(서울자동차고등학교),126.9584647,37.54063689,효창동
712,용마루고개.효창파크푸르지오아파트,126.958552,37.54029991,효창동
713,효창공원앞역.이봉창역사울림관,126.9620346,37.53920805,효창동
714,효창공원앞역.이봉창역사울림관,126.9624983,37.53880683,효창동
715,용산꿈나무종합타운.보건분소,126.9649998,37.53842682,원효로1동
716,용산꿈나무종합타운.보건분소,126.964648,37.538295,원효로1동
717,원효로제1동주민센터,126.9671784,37.5375974,원효로1동
718,전쟁기념관,126.9768578,37.53475867,한강로동
719,전쟁기념관,126.9773365,37.53443346,한강로동
720,녹사평역,126.9853329,37.53505378,용산2가동
721,녹사평역,126.9853047,37.53475822,용산2가동
722,용산구청.이태원시장,126.9906004,37.53436318,이태원1동
723,용산구청.이태원시장,126.9899056,37.53406305,이태원1동
724,이태원역1번출구.해밀턴호텔,126.9929958,37.53451833,이태원1동
725,이태원역4번출구.해밀턴호텔,126.9931542,37.53427685,이태원1동
726,이태원119안전센터,126.9966371,37.53475007,이태원1동
727,이태원119안전센터,126.9971949,37.53454103,한남동
