행정구역코드,시도명,시군구명,읍면동명,평일주말구분,혼잡빈도강도
2109066,부산광역시,해운대구,좌1동,평일,44.16
2109067,부산광역시,해운대구,좌2동,평일,20.05
2109068,부산광역시,해운대구,좌3동,평일,19.96
2109069,부산광역시,해운대구,좌4동,평일,17.07
2109070,부산광역시,해운대구,반여1동,평일,23.09
2109071,부산광역시,해운대구,반여4동,평일,57.24
2109072,부산광역시,해운대구,반송1동,평일,67.95
2109073,부산광역시,해운대구,우1동,평일,15.85
2109074,부산광역시,해운대구,우2동,평일,29.97
2109075,부산광역시,해운대구,우3동,평일,54.62
2110051,부산광역시,사하구,괴정1동,평일,82.34
2110052,부산광역시,사하구,괴정2동,평일,86.25
2110053,부산광역시,사하구,괴정3동,평일,89.51
2110054,부산광역시,사하구,괴정4동,평일,76.67
2110055,부산광역시,사하구,당리동,평일,79.04
2110056,부산광역시,사하구,하단1동,평일,41.1
2110057,부산광역시,사하구,하단2동,평일,38.71
2110058,부산광역시,사하구,신평1동,평일,33.74
2110059,부산광역시,사하구,신평2동,평일,8.34
2110060,부산광역시,사하구,장림1동,평일,25.1
2110061,부산광역시,사하구,장림2동,평일,29.67
2110062,부산광역시,사하구,다대1동,평일,15.94
2110063,부산광역시,사하구,다대2동,평일,16.97
2110064,부산광역시,사하구,구평동,평일,35.42
2110065,부산광역시,사하구,감천1동,평일,39.36
2110066,부산광역시,사하구,감천2동,평일,59.78
2111051,부산광역시,금정구,서1동,평일,69.13
2111052,부산광역시,금정구,서2동,평일,87.63
2111055,부산광역시,금정구,금사동,평일,30.66
2111057,부산광역시,금정구,부곡1동,평일,77.65
2111058,부산광역시,금정구,부곡2동,평일,86.62
2111059,부산광역시,금정구,부곡3동,평일,66.35
2111060,부산광역시,금정구,부곡4동,평일,53.46
2111061,부산광역시,금정구,장전1동,평일,18.09
2111062,부산광역시,금정구,장전2동,평일,30.7
2111063,부산광역시,금정구,장전3동,평일,64.52
2111064,부산광역시,금정구,선두구동,평일,52.02
2111067,부산광역시,금정구,청룡노포동,평일,63.53
2111068,부산광역시,금정구,남산동,평일,86.3
2111069,부산광역시,금정구,구서1동,평일,56.13
2111070,부산광역시,금정구,구서2동,평일,83.67
2111071,부산광역시,금정구,금성동,평일,38.63
2111072,부산광역시,금정구,서3동,평일,51.39
2112051,부산광역시,강서구,대저1동,평일,53.96
2112052,부산광역시,강서구,대저2동,평일,24.16
2112053,부산광역시,강서구,강동동,평일,45.87
2112055,부산광역시,강서구,가락동,평일,18.08
2112056,부산광역시,강서구,녹산동,평일,26.12
2112058,부산광역시,강서구,가덕도동,평일,5.51
2112059,부산광역시,강서구,명지1동,평일,45.85
2112060,부산광역시,강서구,명지2동,평일,8.81
2113051,부산광역시,연제구,거제1동,평일,71.47
2113052,부산광역시,연제구,거제2동,평일,18.67
2113053,부산광역시,연제구,거제3동,평일,90.03
2113054,부산광역시,연제구,거제4동,평일,96.78
2113055,부산광역시,연제구,연산1동,평일,31.43
2113056,부산광역시,연제구,연산2동,평일,32.3
2113057,부산광역시,연제구,연산3동,평일,37.43
2113058,부산광역시,연제구,연산4동,평일,54.68
2113059,부산광역시,연제구,연산5동,평일,32.34
2113060,부산광역시,연제구,연산6동,평일,28.81
2113062,부산광역시,연제구,연산8동,평일,27.36
2113063,부산광역시,연제구,연산9동,평일,43.14
2114051,부산광역시,수영구,남천1동,평일,35.68
2114052,부산광역시,수영구,남천2동,평일,51.51
2114053,부산광역시,수영구,수영동,평일,31.53
2114054,부산광역시,수영구,망미1동,평일,30.78
2114055,부산광역시,수영구,망미2동,평일,56.48
2114056,부산광역시,수영구,광안1동,평일,61.46
2114057,부산광역시,수영구,광안2동,평일,44.06
2114058,부산광역시,수영구,광안3동,평일,52.91
2114059,부산광역시,수영구,광안4동,평일,82.56
2114060,부산광역시,수영구,민락동,평일,29.11
2115051,부산광역시,사상구,삼락동,평일,23.57
2115052,부산광역시,사상구,모라1동,평일,37.24
2115054,부산광역시,사상구,모라3동,평일,81.84
2115055,부산광역시,사상구,덕포1동,평일,30.66
2115056,부산광역시,사상구,덕포2동,평일,24.32
2115057,부산광역시,사상구,괘법동,평일,27.93
2115060,부산광역시,사상구,주례1동,평일,53.79
2115061,부산광역시,사상구,주례2동,평일,13.94
2115062,부산광역시,사상구,주례3동,평일,29.29
2115063,부산광역시,사상구,학장동,평일,37.27
2115064,부산광역시,사상구,엄궁동,평일,13.5
2115065,부산광역시,사상구,감전동,평일,29.93
2131011,부산광역시,기장군,기장읍,평일,36.31
2131012,부산광역시,기장군,장안읍,평일,37.9
2131013,부산광역시,기장군,정관읍,평일,24.83
2131031,부산광역시,기장군,일광면,평일,46.32
2131033,부산광역시,기장군,철마면,평일,30.61
2201054,대구광역시,중구,삼덕동,평일,53.59
2201056,대구광역시,중구,성내1동,평일,30.35
2201059,대구광역시,중구,성내2동,평일,38.6
2201061,대구광역시,중구,성내3동,평일,35.7
2201062,대구광역시,중구,대신동,평일,62.88
2201064,대구광역시,중구,남산1동,평일,26.32
2201065,대구광역시,중구,남산2동,평일,29.18
2201066,대구광역시,중구,남산3동,평일,24.43
2201067,대구광역시,중구,남산4동,평일,25.58
2201068,대구광역시,중구,대봉1동,평일,44.74
2201069,대구광역시,중구,대봉2동,평일,55.51
2201070,대구광역시,중구,동인동,평일,42.26
2202051,대구광역시,동구,신암1동,평일,37.94
2202052,대구광역시,동구,신암2동,평일,30.73
2202053,대구광역시,동구,신암3동,평일,22.33
2202054,대구광역시,동구,신암4동,평일,67.54
2202055,대구광역시,동구,신암5동,평일,19.15
2202056,대구광역시,동구,신천1·2동,평일,24.96
2202058,대구광역시,동구,신천3동,평일,28.12
2202059,대구광역시,동구,신천4동,평일,31.19
2202060,대구광역시,동구,효목1동,평일,41.58
2202061,대구광역시,동구,효목2동,평일,65.42
2202062,대구광역시,동구,도평동,평일,36.08
2202063,대구광역시,동구,불로·봉무동,평일,20.99
2202065,대구광역시,동구,지저동,평일,43.52
2202066,대구광역시,동구,동촌동,평일,24.72
2202068,대구광역시,동구,방촌동,평일,91.51
2202069,대구광역시,동구,해안동,평일,36.01
2202071,대구광역시,동구,공산동,평일,10.87
2202073,대구광역시,동구,안심1동,평일,47.47
2202074,대구광역시,동구,안심2동,평일,56.89
2202075,대구광역시,동구,안심3·4동,평일,44.7
2203051,대구광역시,서구,내당1동,평일,35.31
2203052,대구광역시,서구,내당2·3동,평일,31.05
2203053,대구광역시,서구,내당4동,평일,65.85
2203054,대구광역시,서구,비산1동,평일,34.21
2203055,대구광역시,서구,비산2·3동,평일,26.41
2203056,대구광역시,서구,비산4동,평일,29.03
2203057,대구광역시,서구,비산5동,평일,33.37
2203058,대구광역시,서구,비산6동,평일,25.18
2203059,대구광역시,서구,비산7동,평일,69.94
2203060,대구광역시,서구,평리1동,평일,37.78
2203061,대구광역시,서구,평리2동,평일,13.93
2203062,대구광역시,서구,평리3동,평일,30.05
2203063,대구광역시,서구,평리4동,평일,88.94
2203064,대구광역시,서구,평리5동,평일,74.13
2203065,대구광역시,서구,평리6동,평일,71.78
2203066,대구광역시,서구,상중이동,평일,39.92
2203068,대구광역시,서구,원대동,평일,37.9
2204051,대구광역시,남구,이천동,평일,52.21
2204053,대구광역시,남구,봉덕1동,평일,42.46
2204054,대구광역시,남구,봉덕2동,평일,36.68
2204055,대구광역시,남구,봉덕3동,평일,20.49
2204056,대구광역시,남구,대명1동,평일,18.75
2204057,대구광역시,남구,대명2동,평일,22.65
2204058,대구광역시,남구,대명3동,평일,42.04
2204059,대구광역시,남구,대명4동,평일,65.04
2204060,대구광역시,남구,대명5동,평일,39.17
2204061,대구광역시,남구,대명6동,평일,13.36
2204064,대구광역시,남구,대명9동,평일,16.06
2204065,대구광역시,남구,대명10동,평일,50.45
2204066,대구광역시,남구,대명11동,평일,24.66
2205051,대구광역시,북구,고성동,평일,30.53
2205052,대구광역시,북구,칠성동,평일,58.67
2205055,대구광역시,북구,침산1동,평일,75.55
2205056,대구광역시,북구,침산2동,평일,62.04
2205057,대구광역시,북구,침산3동,평일,58.51
2205061,대구광역시,북구,산격1동,평일,50.35
2205062,대구광역시,북구,산격2동,평일,26.79
2205063,대구광역시,북구,산격3동,평일,49.1
2205064,대구광역시,북구,산격4동,평일,52.37
2205065,대구광역시,북구,복현1동,평일,92.68
2205066,대구광역시,북구,복현2동,평일,35.63
2205070,대구광역시,북구,검단동,평일,30.44
2205071,대구광역시,북구,무태조야동,평일,20.11
2205074,대구광역시,북구,태전2동,평일,70.56
2205075,대구광역시,북구,관문동,평일,35.95
2205076,대구광역시,북구,읍내동,평일,64.41
2205077,대구광역시,북구,관음동,평일,26.66
2205078,대구광역시,북구,태전1동,평일,42.48
2205079,대구광역시,북구,구암동,평일,23.72
2205081,대구광역시,북구,노원동,평일,72.15
2205082,대구광역시,북구,동천동,평일,30.92
2205083,대구광역시,북구,국우동,평일,10.86
2205084,대구광역시,북구,대현동,평일,21.98
2206051,대구광역시,수성구,범어1동,평일,21.83
2206052,대구광역시,수성구,범어2동,평일,30.05
2206053,대구광역시,수성구,범어3동,평일,26.38
2206054,대구광역시,수성구,범어4동,평일,21.79
2206055,대구광역시,수성구,만촌1동,평일,61.37
2206056,대구광역시,수성구,만촌2동,평일,72.14
2206057,대구광역시,수성구,만촌3동,평일,57.48
2206058,대구광역시,수성구,수성1가동,평일,17.43
2206059,대구광역시,수성구,수성2·3가동,평일,32.32
2206060,대구광역시,수성구,수성4가동,평일,14.78
2206061,대구광역시,수성구,황금1동,평일,10.57
2206062,대구광역시,수성구,황금2동,평일,26.28
2206063,대구광역시,수성구,중동,평일,32.06
2206064,대구광역시,수성구,상동,평일,45.45
2206065,대구광역시,수성구,파동,평일,18.14
2206066,대구광역시,수성구,두산동,평일,26.28
2206067,대구광역시,수성구,지산1동,평일,23.14
2206068,대구광역시,수성구,지산2동,평일,4.26
2206069,대구광역시,수성구,범물1동,평일,17.03
2206070,대구광역시,수성구,범물2동,평일,21.56
2206071,대구광역시,수성구,고산1동,평일,64.39
2206072,대구광역시,수성구,고산2동,평일,36.79
2206073,대구광역시,수성구,고산3동,평일,55.19
2207055,대구광역시,달서구,두류3동,평일,82.12
2207056,대구광역시,달서구,본리동,평일,31.05
2207057,대구광역시,달서구,감삼동,평일,70
2207058,대구광역시,달서구,죽전동,평일,56.82
2207059,대구광역시,달서구,장기동,평일,56.4
2207060,대구광역시,달서구,이곡1동,평일,63.32
2207061,대구광역시,달서구,신당동,평일,41.18
2207062,대구광역시,달서구,월성1동,평일,44.11
2207063,대구광역시,달서구,월성2동,평일,27.73
2207064,대구광역시,달서구,진천동,평일,54.06
2207065,대구광역시,달서구,상인1동,평일,48.42
2207066,대구광역시,달서구,상인2동,평일,42.55
2207067,대구광역시,달서구,상인3동,평일,8.06
2207068,대구광역시,달서구,도원동,평일,28.17
2207069,대구광역시,달서구,송현1동,평일,37.13
2207070,대구광역시,달서구,송현2동,평일,40.16
2207071,대구광역시,달서구,본동,평일,28.17
2207072,대구광역시,달서구,용산1동,평일,50.66
2207073,대구광역시,달서구,용산2동,평일,51.35
2207074,대구광역시,달서구,이곡2동,평일,45.45
2207075,대구광역시,달서구,성당동,평일,44
2207076,대구광역시,달서구,두류1·2동,평일,60.74
2231011,대구광역시,달성군,화원읍,평일,34.72
2231012,대구광역시,달성군,논공읍,평일,37.17
2231013,대구광역시,달성군,다사읍,평일,53.01
2231014,대구광역시,달성군,유가읍,평일,13.77
2231031,대구광역시,달성군,가창면,평일,32.91
2231032,대구광역시,달성군,하빈면,평일,53.32
2231033,대구광역시,달성군,옥포면,평일,35.55
2231034,대구광역시,달성군,현풍면,평일,45.93
2231036,대구광역시,달성군,구지면,평일,18.62
2301052,인천광역시,중구,연안동,평일,36.98
2301053,인천광역시,중구,신포동,평일,73.89
2301054,인천광역시,중구,신흥동,평일,40.3
2301056,인천광역시,중구,도원동,평일,30.28
2301057,인천광역시,중구,율목동,평일,38.88
2301058,인천광역시,중구,동인천동,평일,43.25
2301060,인천광역시,중구,북성동,평일,39.33
2301061,인천광역시,중구,송월동,평일,26.43
2301063,인천광역시,중구,용유동,평일,3.01
2301064,인천광역시,중구,운서동,평일,20.44
2301065,인천광역시,중구,영종동,평일,34.64
2301066,인천광역시,중구,영종1동,평일,25.75
2302051,인천광역시,동구,만석동,평일,68.2
2302052,인천광역시,동구,화수1·화평동,평일,52.07
2302053,인천광역시,동구,화수2동,평일,85.99
2302055,인천광역시,동구,송현1·2동,평일,47.22
2302057,인천광역시,동구,송현3동,평일,26.84
2302058,인천광역시,동구,송림1동,평일,36.24
2302059,인천광역시,동구,송림2동,평일,57.97
2302060,인천광역시,동구,송림3·5동,평일,25.41
2302061,인천광역시,동구,송림4동,평일,26.11
2302063,인천광역시,동구,송림6동,평일,64.93
2302064,인천광역시,동구,금창동,평일,49.69
2303052,인천광역시,미추홀구,숭의2동,평일,55.2
