gid,합계
다사386497,0
다사361501,0
다사370516,0
다사406535,0
다사389536,0
다사387498,0
다사448508,0
다사388512,0
다사387550,0
다사354506,0
다사370529,0
다사389549,0
다사408543,0
다사445511,0
다사410541,0
다사371503,0
다사422508,0
다사399507,0
다사374518,0
다사385538,0
다사429513,2
다사399504,0
다사424530,0
다사398537,0
다사423519,0
다사429523,0
다사450506,0
다사391496,0
다사366520,0
다사431521,0
다사416532,0
다사416497,0
다사380489,0
다사360509,0
다사439516,2
다사366517,0
다사377495,0
다사374523,0
다사373535,0
다사438480,0
다사395512,0
다사351510,0
다사377508,0
다사403516,0
다사397514,0
다사414539,0
다사437494,1
다사356509,0
다사436511,0
다사434493,0
다사358501,0
다사359514,0
다사379501,0
다사356505,0
다사406527,0
다사378490,0
다사381490,0
다사387515,0
다사405501,0
다사439514,2
다사367528,0
다사390548,0
다사403542,0
다사383496,0
다사391498,0
다사383516,0
다사369525,0
다사408502,0
다사385505,0
다사386546,0
다사390536,0
다사414518,0
다사363521,0
다사374503,0
다사385514,0
다사382514,0
다사382513,0
다사386544,0
다사401511,3
다사413528,0
다사382493,0
다사405530,0
다사397543,0
다사382544,0
다사420505,2
다사387552,0
다사379509,0
다사378523,0
다사434520,0
다사411524,0
다사408509,0
다사427521,0
다사360502,0
다사384514,0
다사420532,0
다사403538,0
다사408542,0
다사365511,0
다사381560,0
다사379553,0
다사402506,0
다사407495,0
다사393548,0
다사437499,0
다사361505,0
다사408536,0
다사435491,0
다사412518,0
다사397545,0
다사401521,0
다사415518,0
다사431491,0
다사383510,0
다사398504,2
다사377535,0
다사387537,0
다사392498,0
다사400545,0
다사423530,0
다사374515,0
다사367501,0
다사380517,0
다사359508,0
다사414538,0
다사366519,0
다사392502,0
다사446508,0
다사362504,0
다사393498,0
다사386516,0
다사426512,0
다사375508,0
다사376515,0
다사442515,0
다사353505,0
다사384495,0
다사419531,0
다사402534,0
다사404519,0
다사380514,0
다사377532,0
다사385503,0
다사394492,0
다사412520,0
다사379517,0
다사357513,0
다사377541,0
다사377524,0
다사389531,0
다사391551,0
다사408519,0
다사426523,0
다사385519,0
다사415533,0
다사388532,0
다사411526,0
다사375512,0
다사388495,0
다사433493,0
다사393506,0
다사416529,0
다사406516,0
다사407527,0
다사374502,0
다사380505,0
다사376512,0
다사376520,0
다사390549,0
다사407525,0
다사379514,0
다사391556,0
다사368519,0
다사374504,0
다사377494,0
다사380534,0
다사381554,0
다사394500,0
다사398545,0
다사408503,0
다사413485,3
다사385506,0
다사410520,0
다사413532,0
다사372506,0
다사406528,0
다사437517,2
다사415527,0
다사401536,0
다사407540,0
다사411514,0
다사365503,0
다사430524,0
다사378500,0
다사369519,0
다사359507,0
다사383503,0
다사375522,0
다사395502,0
다사381559,0
다사449506,0
다사396540,0
다사380515,0
다사384555,0
다사386537,0
다사422477,0
다사436519,0
다사367509,0
다사379504,0
다사393496,0
다사389537,0
다사357503,0
다사369523,0
다사377521,0
다사398502,0
다사403497,0
다사381531,0
다사412540,0
다사409521,0
다사365507,0
다사364499,0
다사376524,0
다사390557,0
다사402494,0
다사379524,0
다사385557,0
다사402536,0
다사411519,0
다사387556,0
다사401531,0
다사393539,0
다사399494,0
다사383548,0
다사440517,0
다사383501,0
다사402542,0
다사374510,0
다사391503,0
다사372526,0
다사379530,0
다사368521,0
다사382525,0
다사411531,0
다사398505,2
다사442511,2
다사386543,0
다사372518,0
다사402548,0
다사381550,0
다사397544,0
다사365499,0
다사398495,0
다사400505,0
다사412508,0
다사375535,0
다사408539,0
다사383514,0
다사356503,0
다사376499,0
다사362499,0
다사386535,0
다사421519,2
다사421503,0
다사401545,0
다사374498,0
다사385535,0
다사408535,0
다사378512,0
다사380525,0
다사410529,0
다사385545,0
다사400534,0
다사406530,0
다사420504,0
다사414520,0
다사382556,0
다사381522,0
다사411540,0
다사387547,0
다사376487,0
다사363513,0
다사382523,0
다사386549,0
다사381519,0
다사354511,0
다사412537,0
다사431496,0
다사372502,0
다사366522,0
다사410518,0
다사443515,0
다사420506,2
다사387531,0
다사414537,0
다사379525,0
다사400531,0
다사384554,0
다사388535,0
다사400497,0
다사396553,0
다사387536,0
다사429514,2
다사444512,2
다사352507,0
다사387496,0
다사359512,0
다사393555,0
다사407538,0
다사379531,0
다사405538,0
다사364513,0
다사356506,0
다사371520,0
다사365508,0
다사379489,0
다사367525,0
다사386503,0
다사371510,0
다사442500,0
다사402543,0
다사377520,0
다사369518,0
다사409523,0
다사423528,0
다사371524,0
다사416537,0
다사392554,0
다사377504,0
다사396522,1
다사368510,0
다사370523,0
다사397503,3
다사379492,0
다사365500,0
다사381492,0
다사395545,0
다사381529,0
다사378496,0
다사383529,0
다사411509,0
다사386505,0
다사398541,0
다사367522,0
다사403514,0
다사407532,0
다사410533,0
다사384551,0
다사378526,0
다사389497,0
다사425526,0
다사384563,0
다사372531,0
다사373497,0
다사414512,2
다사421509,0
다사379532,0
다사409509,0
다사407517,0
다사386500,0
다사399498,0
다사410523,0
다사412527,0
다사406539,0
다사369501,0
다사412511,0
다사372507,0
다사413514,0
다사374494,0
다사423477,0
다사402539,0
다사390542,0
다사390498,0
다사400516,2
다사432518,0
다사373536,0
다사434479,0
다사397538,0
다사432501,0
다사409535,0
다사417521,3
다사377487,0
다사414481,1
다사374522,0
다사373525,0
다사415519,0
다사383528,0
다사404526,0
다사409530,0
다사398549,0
다사370511,0
다사374530,0
다사394498,0
다사387501,0
다사391537,0
다사405540,0
다사411518,0
다사358511,0
다사448511,0
다사378538,0
다사390509,0
다사421533,0
다사416522,0
다사359505,0
다사353508,0
다사383530,0
다사401543,0
다사389544,0
다사383561,0
다사366511,0
다사394494,0
다사411487,1
다사392508,0
다사350509,0
다사391547,0
다사387530,0
다사438502,1
다사365527,0
다사367521,0
다사373523,0
다사390508,0
다사382543,0
다사404510,0
다사443510,0
다사383541,0
다사377542,0
다사371527,0
다사366514,0
다사370531,0
다사380519,0
다사411523,0
다사381493,0
다사401540,0
다사382533,0
다사433515,2
다사451503,0
다사399502,0
다사419504,0
다사375510,0
다사413534,0
다사423531,0
다사382499,0
다사385555,0
다사388544,0
다사382546,0
다사384537,0
다사366515,0
다사395503,0
다사361504,0
다사376531,0
다사406519,0
다사414515,0
다사372521,0
다사397504,2
다사429522,0
다사368518,0
다사379541,0
다사392494,0
다사357506,0
다사406532,0
다사391552,0
다사383555,0
다사403528,0
다사403501,0
다사415537,0
다사418529,0
다사395540,0
다사398499,0
다사404496,0
다사413537,0
다사388554,0
다사362502,0
다사406536,0
다사367527,0
다사369511,0
다사396544,0
다사383505,0
다사427523,0
다사381525,0
다사430525,0
다사381505,0
다사450508,2
다사421510,0
다사447511,0
다사407499,0
다사387551,0
다사396552,0
다사380498,0
다사375500,0
다사379494,0
다사388499,0
다사400546,0
다사394544,0
다사363501,0
다사378536,0
다사379495,0
다사385539,0
다사361509,0
다사370521,0
다사426513,1
다사380488,0
다사409532,0
다사356502,0
다사388501,0
다사442509,0
다사368508,0
다사388540,0
다사368498,0
다사396541,0
다사386518,0
다사429496,0
다사384541,0
다사437519,0
다사360505,0
다사384523,0
다사434519,0
다사427528,0
다사422530,0
다사388541,0
다사389558,0
다사408520,0
다사376511,0
다사397524,1
다사355503,0
다사387512,0
다사412515,0
다사378520,0
다사359510,0
다사373530,0
다사382548,0
다사384500,0
다사375526,0
다사389543,0
다사400507,0
다사379507,0
다사405497,0
다사372532,0
다사390545,0
다사447508,0
다사381512,0
다사400511,0
다사376502,0
다사367513,0
다사409522,0
다사436517,2
다사372500,0
다사361503,0
다사382502,0
다사372517,0
다사391555,0
다사375503,0
다사428512,2
다사412531,0
다사434513,1
다사447509,0
다사395494,0
다사387513,0
다사407518,0
다사391538,0
다사382522,0
다사385558,0
다사403535,0
다사394537,0
다사412538,0
다사450510,0
다사361515,0
다사366523,0
다사397525,1
다사357501,0
다사382553,0
다사378533,0
다사414534,0
다사383523,0
다사412517,0
다사412516,0
다사375513,0
다사420533,0
다사405524,0
다사394553,0
다사364503,0
다사411536,0
다사388551,0
다사402496,0
다사400503,0
다사393556,0
다사357508,0
다사413511,0
다사417531,0
다사367506,0
다사388536,0
다사374525,0
다사410531,0
다사413483,1
다사428495,0
다사421516,0
다사412514,0
다사405517,0
다사369527,0
다사382521,0
다사366525,0
다사399533,0
다사370508,0
다사376533,0
다사412526,0
다사395501,3
다사379502,0
다사410515,0
다사410527,0
다사436479,0
다사406502,0
다사379488,0
다사410509,0
다사378491,0
다사398539,0
다사362508,0
다사569610,0
다사588585,0
다사579598,1
다사580602,1
다사599586,2
다사569577,0
다사573595,0
다사573588,0
다사568602,0
다사568608,0
다사581574,0
다사590571,1
다사571613,0
다사586587,3
다사569575,0
다사570582,1
다사566633,0
다사574601,0
다사598580,0
다사568616,0
다사579605,1
다사570599,0
다사579576,0
다사590597,0
다사576582,0
다사565617,0
다사568631,0
다사573577,3
다사565636,0
다사582596,0
다사586576,2
다사585580,1
다사570607,0
다사557619,0
다사592592,1
다사572608,1
다사563603,0
다사571588,0
다사564610,0
다사580584,0
다사562608,0
다사579589,0
다사586571,0
다사574581,0
다사599583,0
다사571593,0
다사583601,0
다사580608,0
다사571612,0
다사591593,1
다사574579,1
다사585574,0
다사572586,0
다사589598,0
다사579575,0
다사581587,0
다사569606,0
다사581605,0
다사567577,0
다사579590,0
다사582593,0
다사581592,0
다사573606,1
다사557603,0
다사592583,0
다사570603,0
다사581595,0
다사567627,0
다사589597,2
다사580590,0
다사585605,0
다사593593,0
다사570619,0
다사575583,0
다사577608,0
다사591584,0
다사569581,3
다사570588,0
다사575589,0
다사572590,0
다사575608,0
다사566579,0
다사569629,0
다사573597,1
다사588601,0
다사561639,0
다사570589,0
다사568604,0
다사572605,0
다사575578,3
다사577574,0
다사578587,0
다사578589,0
다사564599,1
다사574577,3
다사575580,2
다사578578,2
다사573609,1
다사568576,0
다사592573,1
다사591585,0
다사568586,0
다사567600,0
다사592572,1
다사572600,0
다사569602,0
다사585578,1
다사570583,2
다사572599,0
다사582601,0
다사594591,1
다사590570,1
다사578609,0
다사580599,1
다사571601,0
다사597586,2
다사585570,0
다사571578,3
다사571605,0
다사588587,0
다사580578,2
다사574575,3
다사571577,0
다사568614,0
다사586584,2
다사575576,3
다사575587,0
다사567602,0
다사584597,0
다사577607,0
다사574600,0
다사566605,0
다사569590,0
다사559604,0
다사579604,1
다사580572,0
다사577600,2
다사580583,0
다사565606,0
다사587581,2
다사587576,1
다사584599,0
다사570575,0
다사575602,0
다사574594,0
다사581606,0
다사571584,2
다사582597,0
다사572604,0
다사576598,2
다사558609,0
다사573585,0
다사576599,2
다사575585,0
다사570577,0
다사567626,0
다사583586,3
다사585602,0
다사584578,2
다사583598,0
다사601584,0
다사580604,0
다사577597,2
다사564626,0
다사563604,1
다사578572,0
다사568577,0
다사600585,2
다사575609,0
다사575577,3
다사590588,0
다사579580,2
다사572582,1
다사580580,2
다사574574,3
다사583606,0
다사571606,0
다사569631,0
다사570622,0
다사582574,0
다사567615,0
다사567613,0
다사578595,0
다사585586,3
다사574606,1
다사566625,0
다사586585,3
다사581579,2
다사568578,0
다사587578,1
다사579579,2
다사568601,0
다사588583,0
다사569586,0
다사569588,0
다사569623,0
다사583594,0
다사580587,0
다사568580,0
다사576588,0
다사600586,2
다사571609,1
다사576591,0
다사568605,0
다사578601,1
다사559589,0
다사579582,0
다사578586,0
다사568624,0
다사577585,0
다사586602,0
다사578600,1
다사581578,2
다사570579,1
다사579593,0
다사588575,1
다사567633,0
다사587568,1
다사575579,1
다사580571,0
다사574593,0
다사565609,0
다사581593,0
다사568615,0
다사593588,0
다사582576,0
다사570624,0
다사568627,0
다사583604,0
다사569612,0
다사568620,0
다사564598,0
다사566597,0
다사589572,0
다사576596,2
다사584577,1
다사578583,0
다사592574,0
다사584586,3
다사568632,0
다사575592,0
다사571602,0
다사598583,0
다사590574,1
다사580606,0
다사576605,2
다사576593,0
다사598585,2
다사582577,2
다사578590,0
다사591594,0
다사588571,0
다사566609,0
다사570618,0
다사581599,0
다사574576,3
다사573598,0
다사580588,0
다사588596,3
다사584594,0
다사571598,0
다사579591,0
다사569621,0
다사585603,0
다사591597,0
다사584595,1
다사578577,2
다사570590,0
다사585569,0
다사575593,0
다사574591,0
다사567580,0
다사581600,0
다사576608,0
다사564640,0
다사585595,1
다사573594,0
다사566596,0
다사587603,0
다사572597,1
다사588592,0
다사569598,0
다사572581,2
다사569597,1
다사578594,0
다사576606,1
다사572578,3
다사589585,0
다사577610,0
다사569625,0
다사585598,0
다사572577,3
다사585575,0
다사588579,1
다사573589,0
다사585600,0
다사585601,0
다사569596,2
다사584574,0
다사588598,0
다사577578,2
다사578593,0
다사576573,3
다사574582,0
다사576585,0
다사580609,0
다사574590,0
다사574607,1
다사589578,1
다사592589,0
다사567609,0
다사575596,3
다사568603,0
다사587597,2
다사588593,0
다사567616,0
다사568597,2
다사583583,2
다사582584,3
다사555605,0
다사567629,0
다사573610,1
다사599585,2
다사577590,0
다사593573,0
다사587595,1
다사587572,0
다사589575,0
다사570578,0
다사571589,0
다사580594,0
다사569587,0
다사582595,0
다사583599,0
다사568613,0
다사583574,0
다사568607,0
다사581582,2
다사583582,1
다사573587,0
다사573602,0
다사570626,0
다사580600,1
다사579601,1
다사573574,3
다사585585,3
다사592575,1
다사578608,0
다사567632,0
다사578582,0
다사569593,0
다사565624,0
다사577575,0
다사586604,0
다사570580,1
다사578596,1
다사570611,0
다사570601,0
다사590586,0
다사577594,0
다사593591,1
다사565602,0
다사577605,1
다사582582,1
다사565599,1
다사593586,0
다사574578,3
다사583602,0
다사576572,0
다사572593,0
다사567631,0
다사570610,0
다사573608,1
다사570581,1
다사588581,0
다사569617,0
다사568630,0
다사565604,1
다사591592,2
다사577591,0
다사579602,1
다사571624,0
다사594586,0
다사590592,1
다사597588,2
다사563599,0
다사565635,0
다사568581,0
