"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"39491","11000UQ152PS201912151398","UQS500","UQSA54"," ","UQSA54","11000URZ199307317782","11000NTC199307313956","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","223.97717379","68.34099531"
"39492","11000UQ152PS201912151399","UQS500","UQSA54"," ","UQSA54","11000URZ199404078485","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","233.42902029","72.13009563"
"39493","11000UQ152PS201912151214","UQS500","UQSA52"," ","UQSA52","11000URZ199512230984","11000NTC199512235694","7호선 수락산 정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5933.47372119","498.43382636"
"39494","11000UQ152PS201912151215","UQS500","UQSA54"," ","UQSA54","11000URZ199803235216","11000NTC199803237772","6호선 본선환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","118.48993641","45.23056376"
"39495","11000UQ152PS201912151216","UQS500","UQSA54"," ","UQSA54","11000URZ199805045229","11000NTC199805047935","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","142.60133399","48.22332364"
"39496","11000UQ152PS201912151217","UQS500","UQSA54"," ","UQSA54","11000URZ199803235266","11000NTC199803237772","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","311.94963327","76.08034673"
"39497","11000UQ152PS201912151218","UQS500","UQSA54"," ","UQSA54","11000URZ199809295748","11000NTC199809298270","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","46.45251642","32.58323800"
"39498","11000UQ152PS201912151219","UQS500","UQSA54"," ","UQSA54","11000URZ199809295749","11000NTC199809298270","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","313.86698154","75.51464405"
"39499","11000UQ152PS201912151220","UQS500","UQSA54"," ","UQSA54","11000URZ199802175814","11000NTC199802177677","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","184.55451755","58.14910870"
"39500","11000UQ152PS201912151221","UQS500","UQSA54"," ","UQSA54","11000URZ199805046114","11000NTC199805047935","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","279.20970849","69.69523858"
"39501","11000UQ152PS201912151222","UQS500","UQSA54"," ","UQSA54","11000URZ199805046340","11000NTC199805047935","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","340.66015342","81.39832699"
"39502","11000UQ152PS201912151223","UQS500","UQSA54"," ","UQSA54","11000URZ199907287014","11000NTC199907288889","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","113.23226893","64.14551676"
"39503","11000UQ152PS201912151224","UQS500","UQSA54"," ","UQSA54","11000URZ199912227321","11000NTC199912229272","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","313.98479917","76.51295600"
"39504","11000UQ152PS201912151365","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","132.68620888","49.11297514"
"39505","11000UQ152PS201912151366","UQS500","UQSA54"," ","UQSA54","11000URZ200905282727","11000NTC200905283385","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","427.31692109","84.51194345"
"39506","11000UQ152PS201912151369","UQS500","UQSA54"," ","UQSA54","11000URZ199307316154","11000NTC199307313956","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","1123.49367719","238.15865307"
"39507","11000UQ152PS201912151370","UQS500","UQSA54"," ","UQSA54","11000URZ199705164827","11000NTC199705166956","6호선 본선환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","227.63710370","131.78925808"
"39508","11000UQ152PS201912151371","UQS500","UQSA54"," ","UQSA54","11000URZ199803235459","11000NTC199803237772","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","252.19700355","121.16882248"
"39509","11000UQ152PS201912151372","UQS500","UQSA54"," ","UQSA54","11000URZ199705164121","11000NTC199705166956","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","81.19607615","76.78066813"
"39510","11000UQ152PS201912151373","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","6호선 본선환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","366.64167402","127.92823086"
"39511","11000UQ152PS201912151108","UQS500","UQSA52"," ","UQSA52","11000URZ201705044716","11000NTC201705048108","철도","11000","2","EMA0009","2019-12-15 00:00:00.0","115.26093829","44.38987608"
"39512","11000UQ152PS201912151109","UQS500","UQSA54"," ","UQSA54","11000URZ201705044870","11000NTC201705048108","철도","11000","3","EMA0009","2019-12-15 00:00:00.0","103.76760982","45.57894390"
"39513","11000UQ152PS201912151374","UQS500","UQSA54"," ","UQSA54","11000URZ199204105933","11000NTC199204103000","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","827.22603670","224.89962831"
"39514","11000UQ152PS201912151375","UQS500","UQSA54"," ","UQSA54","11000URZ199404078480","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","298.62288665","81.05901470"
"39515","11000UQ152PS201912151376","UQS500","UQSA54"," ","UQSA54","11000URZ199705164179","11000NTC199705166956","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","55.56036337","55.35023720"
"39516","11000UQ152PS201912151377","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","68.19306429","52.81983448"
"39517","11000UQ152PS201912151378","UQS500","UQSA54"," ","UQSA54","11000URZ199408188818","11000NTC199408184705","분당선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","1023.58067982","133.64698270"
"39518","11000UQ152PS201912151379","UQS500","UQSA54"," ","UQSA54","11000URZ199307316519","11000NTC199307313956","5호선환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","331.01625719","80.19589023"
"39519","11000UQ152PS201912151380","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","4호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","49.06026739","28.83318540"
"39520","11000UQ152PS201912151213","UQS500","UQS510"," ","UQS510","11000URZ201403274840","11000NTC201403277139","일반철도","11000","12-236","EMA0009","2019-12-15 00:00:00.0","8059.37614356","868.01473722"
"39521","11000UQ152PS201912151381","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","4호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","372.62285589","115.59852672"
"39522","11000UQ152PS201912151382","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","4호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","49.24548019","28.14787365"
"39523","11000UQ152PS201912151383","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","109.48408498","74.53811931"
"39524","11000UQ152PS201912151384","UQS500","UQSA54"," ","UQSA54","11000URZ199207241003","11000NTC199207243218","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","237.83032285","73.50941453"
"39525","11000UQ152PS201912151385","UQS500","UQSA54"," ","UQSA54","11000URZ199404077501","11000NTC199404074430","8호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","376.57816405","95.54066523"
"39526","11000UQ152PS201912151386","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","370.49672569","77.47624079"
"39527","11000UQ152PS201912151387","UQS500","UQSA54"," ","UQSA54","11000URZ000000001521"," ","환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","74.71671662","35.16112815"
"39528","11000UQ152PS201912151388","UQS500","UQSA54"," ","UQSA54","11000URZ199207241002","11000NTC199207243218","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","123.54568252","49.09285853"
"39529","11000UQ152PS201912151389","UQS500","UQSA54"," ","UQSA54","11000URZ200007229243","11000NTC200007229734","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","551.49738702","145.60713932"
"39530","11000UQ152PS201912151390","UQS500","UQS520"," ","UQS520","11000URZ201101209954","11000NTC201101205859","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","76.26962676","39.02145417"
"39531","11000UQ152PS201912151391","UQS500","UQSA54"," ","UQSA54","11000URZ199705164043","11000NTC199705166956","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","284.96502959","74.86027368"
"39532","11000UQ152PS201912151392","UQS500","UQSA54"," ","UQSA54","11000URZ199705164414","11000NTC199705166956","7호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","161.17960879","61.74403112"
"39533","11000UQ152PS201912151393","UQS500","UQSA54"," ","UQSA54","11000URZ199705164444","11000NTC199705166956","6호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","267.13509409","71.10770953"
"39534","11000UQ152PS201912151394","UQS500","UQSA54"," ","UQSA54","11000URZ199307316095","11000NTC199307313956","5호선 환기구","11000"," ","EMA0009","2019-12-15 00:00:00.0","154.18462893","50.99600995"
"39535","11000UQ152PS201912151687","UQS500","UQS510"," ","UQS510","11000URZ201807178566","11000NTC201807173108","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","192388.04752600","8550.97939115"
"39536","11000UQ152PS201912151688","UQS500","UQSA52"," ","UQSA52","11000URZ201711235448","11000NTC201711230002","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","9933.02368501","1411.82783616"
"39537","11000UQ152PS201912151689","UQS500","UQS510"," ","UQS510","11000URZ201706017239","11000NTC201706018145","철도","11000","2","EMA0009","2019-12-15 00:00:00.0","8864.34744754","986.89694760"
"39538","11000UQ152PS201912151690","UQS500","UQS510"," ","UQS510","11000URZ201611102795","11000NTC201611107940","철도","11000","나","EMA0009","2019-12-15 00:00:00.0","136209.46934200","14647.07660160"
"39539","11000UQ152PS201912151691","UQS500","UQSA52"," ","UQSA52","11000URZ201611102797","11000NTC201611107940","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","19711.49102170","1380.36762353"
"39540","11000UQ152PS201912151692","UQS500","UQS510"," ","UQS510","11000URZ201708108298","11000NTC201708108242","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","25013.40099140","1457.01416042"
"39541","11000UQ152PS201912151693","UQS500","UQSA52"," ","UQSA52","11000URZ201702168531","11000NTC201702168012","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","1618.70164756","280.15007333"
"39542","11000UQ152PS201912151615","UQS500","UQSA52"," ","UQSA52","11000URZ201510089185","11000NTC201510087613","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","10779.20924160","1898.03305816"
"39543","11000UQ152PS201912151616","UQS500","UQS520"," ","UQS520","11000URZ201706130287","11000NTC201706138161","철도","11000","④","EMA0009","2019-12-15 00:00:00.0","6563.16498959","406.90021762"
"39544","11000UQ152PS201912151619","UQS500","UQSA52"," ","UQSA52","11000URZ201701262775","11000NTC201701268002","철도","11000","108","EMA0009","2019-12-15 00:00:00.0","1593.86581874","240.13276101"
"39545","11000UQ152PS201912151620","UQS500","UQSA52"," ","UQSA52","11000URZ201112293983","11000NTC201112296366","철도","11000","2","EMA0009","2019-12-15 00:00:00.0","2611.58496365","290.91446185"
"39546","11000UQ152PS201912151621","UQS500","UQSA52"," ","UQSA52","11000URZ201204050164","11000NTC201204056456","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","12704.59626930","1105.99272854"
"39547","11000UQ152PS201912151623","UQS500","UQSA52"," ","UQSA52","11000URZ199707184000","11000NTC199707187109","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","13008.81507810","794.15450278"
"39548","11000UQ152PS201912151624","UQS500","UQSA54"," ","UQSA54","11000URZ201207190266","11000NTC201207196555","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","267.60217565","71.87107690"
"39549","11000UQ152PS201912151625","UQS500","UQSA52"," ","UQSA52","11000URZ201204263277","11000NTC201204266471","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","3017.01001246","450.79078793"
"39550","11000UQ152PS201912151626","UQS500","UQS520"," ","UQS520","11000URZ201610064401","11000NTC201610067895","도시철도","11000","1","EMA0009","2019-12-15 00:00:00.0","9302.28852819","662.71938159"
"39551","11000UQ152PS201912151627","UQS500","UQSA52"," ","UQSA52","11000URZ201311281765","11000NTC201311287009","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","1832.75170865","192.32304519"
"39552","11000UQ152PS201912151628","UQS500","UQSA52"," ","UQSA52","11000URZ201302218154","11000NTC201302216756","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","287.43714663","100.25226444"
"39553","11000UQ152PS201912151686","UQS500","UQSA52"," ","UQSA52","11000URZ201803089088","11000NTC201803080003","철도","11000"," ","EMA0009","2019-12-15 00:00:00.0","5540.44726456","706.99678702"
"39554","11000UQ152PS201912151044","UQS500","UQSA53"," ","UQSA53","11000URZ200206204856","11000NTC200206202713","경의선차량기지","11000"," ","EMA0009","2019-12-15 00:00:00.0","311685.04233100","7089.37903655"
"39555","11000UQ152PS201912151134","UQS500","UQSA52"," ","UQSA52","11000URZ200512081738","11000NTC200512089247","9호선 가양정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","12965.18819970","1115.83385211"
"39556","11000UQ152PS201912151135","UQS500","UQSA52"," ","UQSA52","11000URZ199207245055","11000NTC199207243218","5호선 광화문정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6685.39225515","640.76020553"
"39557","11000UQ152PS201912151136","UQS500","UQSA52"," ","UQSA52","11000URZ200407260162","11000NTC200407266662","4호선 미아삼거리정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3241.32060391","397.02486221"
"39558","11000UQ152PS201912151137","UQS500","UQSA52"," ","UQSA52","11000URZ199303246473","11000NTC199303243684","5호선 개화산정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6080.24763359","492.77080731"
"39559","11000UQ152PS201912151138","UQS500","UQSA52"," ","UQSA52","11000URZ199504031238","11000NTC199504035149","5호선 오금정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6719.60970937","682.94297469"
"39560","11000UQ152PS201912151139","UQS500","UQSA52"," ","UQSA52","11000URZ199411218142","11000NTC199411214883","4호선 남태령정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","8568.67080614","857.72173406"
"39561","11000UQ152PS201912151140","UQS500","UQSA52"," ","UQSA52","11000URZ199804204932","11000NTC199804207888","4호선 이수정거장(총신대입구)","11000"," ","EMA0009","2019-12-15 00:00:00.0","1281.93077271","494.40752812"
"39562","11000UQ152PS201912151142","UQS500","UQSA52"," ","UQSA52","11000URZ200706233281","11000NTC200706231163","9호선 당산정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","11764.83116550","1205.38968207"
"39563","11000UQ152PS201912151143","UQS500","UQSA52"," ","UQSA52","11000URZ200011250542","11000NTC200011250023","분당선 한티정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5904.61260293","532.02178630"
"39564","11000UQ152PS201912151145","UQS500","UQSA52"," ","UQSA52","11000URZ199705164633","11000NTC199705166956","6호선 녹사평정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6470.11577435","699.80595299"
"39565","11000UQ152PS201912151146","UQS500","UQSA52"," ","UQSA52","11000URZ200504169226","11000NTC200504168032","분당선 강남구청정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6124.56193086","707.98358583"
"39566","11000UQ152PS201912151148","UQS500","UQSA52"," ","UQSA52","11000URZ198107302276","11000NTC198107304311","4호선 한성대입구정거장(삼선교)","11000"," ","EMA0009","2019-12-15 00:00:00.0","4671.27629174","827.09203523"
"39567","11000UQ152PS201912151049","UQS500","UQS520"," ","UQS520","11000URZ199107242105","11000NTC199107242499","5~8호선 연결선","11000"," ","EMA0009","2019-12-15 00:00:00.0","10488.05206600","2863.10066920"
"39568","11000UQ152PS201912151050","UQS500","UQSA52"," ","UQSA52","11000URZ199204104825","11000NTC199204103000","5호선 신길정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","11938.53477780","802.83766730"
"39569","11000UQ152PS201912151051","UQS500","UQS520"," ","UQS520","11000URZ201403066513","11000NTC201403067115","철도","11000","14","EMA0009","2019-12-15 00:00:00.0","8474.99859033","1444.72950486"
"39570","11000UQ152PS201912151052","UQS500","UQSA52"," ","UQSA52","11000URZ201405290379","11000NTC201405297214","철도(정거장)","11000"," ","EMA0009","2019-12-15 00:00:00.0","5249.62661010","707.35045187"
"39571","11000UQ152PS201912150760","UQS200","UQS210"," ","UQS210","11000URZ198901076797","11000NTC198901070318","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1853.85963967","233.85479216"
"39572","11000UQ152PS201912150931","UQS300","UQS310"," ","UQS310","11000URZ200304078478","11000NTC200304074045","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","450.73426836","92.36803210"
"39573","11000UQ152PS201912150932","UQS300","UQS310"," ","UQS310","11000URZ198609123575","11000NTC198609128185","여객자동차터미널","11000"," ","EMA0009","2019-12-15 00:00:00.0","1318.71996267","187.21332359"
