gid,lbl,val
다사570665,,
다사581626,,
다사588654,,
다사587643,,
다사604624,,
다사604607,,
다사582632,,
다사594659,,
다사597629,,
다사601660,,
다사572657,,
다사571641,,
다사577653,,
다사603605,,
다사566647,,
다사582666,,
다사589636,,
다사587657,,
다사593643,,
다사596592,,
다사573627,,
다사576640,,
다사579650,,
다사597662,,
다사592649,,
다사581629,,
다사589655,,
다사586646,,
다사590648,,
다사597623,,
다사588640,,
다사594660,,
다사603658,,
다사578657,,
다사599603,,
다사576662,,
다사574644,,
다사578645,,
다사594643,,
다사580619,,
다사605602,,
다사595660,,
다사602606,,
다사580631,,
다사581632,,
다사598656,,
다사606617,,
다사574651,,
다사583634,,
다사585665,,
다사601603,,
다사572644,,
다사569615,,
다사576657,,
다사584635,,
다사573656,,
다사580663,,
다사586656,,
다사589643,,
다사576614,,
다사583639,,
다사577636,,
다사571665,,
다사575668,,
다사593650,,
다사578646,,
다사572653,,
다사582616,,
다사568651,,
다사567649,,
다사601602,,
다사579668,,
다사574668,,
다사586637,,
다사598658,,
다사595614,,
다사571654,,
다사577633,,
다사589641,,
다사574613,,
다사573655,,
다사578668,,
다사598604,,
다사580647,,
다사572616,,
다사575647,,
다사582658,,
다사583665,,
다사603656,,
다사573659,,
다사570654,,
다사585646,,
다사580637,,
다사585647,,
다사602639,,
다사600610,,
다사577618,,
다사602618,,
다사575655,,
다사570621,,
다사581630,,
다사572646,,
다사575653,,
다사572631,,
다사581634,,
다사578632,,
다사581650,,
다사600656,,
다사576660,,
다사576628,,
다사613614,261.000000,261.000000
다사615630,428.000000,428.000000
다사620589,501.000000,501.000000
다사625635,0.000000,0.000000
다사634636,282.000000,282.000000
다사612633,331.000000,331.000000
다사621590,182.000000,182.000000
다사627613,0.000000,0.000000
다사628587,155.000000,155.000000
다사631632,207.000000,207.000000
다사630609,1206.000000,1206.000000
다사616630,1337.000000,1337.000000
다사617610,457.000000,457.000000
다사597591,577.000000,577.000000
다사636602,13.000000,13.000000
다사632606,665.000000,665.000000
다사629585,156.000000,156.000000
다사605646,466.000000,466.000000
다사625596,26.000000,26.000000
다사627578,225.000000,225.000000
다사625590,27.000000,27.000000
다사625608,972.000000,972.000000
다사628637,294.000000,294.000000
다사608626,222.000000,222.000000
다사627620,372.000000,372.000000
다사637606,14.000000,14.000000
다사604594,382.000000,382.000000
다사606636,634.000000,634.000000
다사608612,629.000000,629.000000
다사623628,420.000000,420.000000
다사608624,293.000000,293.000000
다사617615,271.000000,271.000000
다사600588,32.000000,32.000000
다사619586,346.000000,346.000000
다사617619,146.000000,146.000000
다사611580,218.000000,218.000000
다사612598,511.000000,511.000000
다사638605,0.000000,0.000000
다사610647,90.000000,90.000000
다사625610,1049.000000,1049.000000
다사632582,636.000000,636.000000
다사603594,216.000000,216.000000
다사635604,17.000000,17.000000
다사612581,553.000000,553.000000
다사610642,184.000000,184.000000
다사604583,17.000000,17.000000
다사625589,729.000000,729.000000
다사613639,16.000000,16.000000
다사633612,458.000000,458.000000
다사616594,256.000000,256.000000
다사605653,49.000000,49.000000
다사620624,427.000000,427.000000
다사631635,63.000000,63.000000
다사612611,464.000000,464.000000
다사617594,707.000000,707.000000
다사610608,453.000000,453.000000
다사619595,316.000000,316.000000
다사636582,57.000000,57.000000
다사637588,7.000000,7.000000
다사612579,47.000000,47.000000
다사607648,298.000000,298.000000
다사621595,104.000000,104.000000
다사617608,383.000000,383.000000
다사614627,498.000000,498.000000
다사628597,192.000000,192.000000
다사615574,80.000000,80.000000
다사605637,568.000000,568.000000
다사629635,68.000000,68.000000
다사615599,868.000000,868.000000
다사633611,657.000000,657.000000
다사611590,750.000000,750.000000
다사633635,508.000000,508.000000
다사624615,806.000000,806.000000
다사629624,244.000000,244.000000
다사633580,703.000000,703.000000
다사626630,231.000000,231.000000
다사624629,495.000000,495.000000
다사628627,720.000000,720.000000
다사603638,493.000000,493.000000
다사625624,71.000000,71.000000
다사622608,643.000000,643.000000
다사597593,602.000000,602.000000
다사612578,0.000000,0.000000
다사639584,185.000000,185.000000
다사615595,970.000000,970.000000
다사610630,426.000000,426.000000
다사624576,265.000000,265.000000
다사622627,387.000000,387.000000
다사612624,318.000000,318.000000
다사619623,630.000000,630.000000
다사616629,404.000000,404.000000
다사622613,0.000000,0.000000
다사610577,146.000000,146.000000
다사624610,453.000000,453.000000
다사626618,363.000000,363.000000
다사611588,24.000000,24.000000
다사596593,146.000000,146.000000
다사627619,422.000000,422.000000
다사632633,67.000000,67.000000
다사628621,1066.000000,1066.000000
다사615601,1292.000000,1292.000000
다사656598,24.000000,24.000000
다사613622,458.000000,458.000000
다사625627,548.000000,548.000000
다사620628,543.000000,543.000000
다사616582,494.000000,494.000000
다사620608,360.000000,360.000000
다사621618,679.000000,679.000000
다사620598,874.000000,874.000000
다사620591,315.000000,315.000000
다사620629,383.000000,383.000000
다사619577,949.000000,949.000000
다사613577,548.000000,548.000000
다사620595,750.000000,750.000000
다사626583,664.000000,664.000000
다사629619,357.000000,357.000000
다사639579,262.000000,262.000000
다사618584,0.000000,0.000000
다사611629,494.000000,494.000000
다사621601,208.000000,208.000000
다사632585,0.000000,0.000000
다사628579,587.000000,587.000000
다사623627,224.000000,224.000000
다사625581,160.000000,160.000000
다사620617,356.000000,356.000000
다사633640,73.000000,73.000000
다사619602,238.000000,238.000000
다사608634,429.000000,429.000000
다사605581,283.000000,283.000000
다사625588,223.000000,223.000000
다사617609,363.000000,363.000000
다사629620,643.000000,643.000000
다사612638,424.000000,424.000000
다사631583,720.000000,720.000000
다사617579,82.000000,82.000000
다사621602,0.000000,0.000000
다사623623,362.000000,362.000000
다사617574,166.000000,166.000000
다사615604,538.000000,538.000000
다사625579,383.000000,383.000000
다사611607,357.000000,357.000000
다사634640,28.000000,28.000000
다사610615,716.000000,716.000000
다사612592,0.000000,0.000000
다사613609,0.000000,0.000000
다사634637,162.000000,162.000000
다사638583,125.000000,125.000000
다사608587,0.000000,0.000000
다사626636,59.000000,59.000000
다사603597,258.000000,258.000000
다사605584,54.000000,54.000000
다사613624,234.000000,234.000000
다사613638,6.000000,6.000000
다사607644,171.000000,171.000000
다사618620,372.000000,372.000000
다사625607,323.000000,323.000000
다사614614,315.000000,315.000000
다사628642,13.000000,13.000000
다사633637,347.000000,347.000000
다사625585,503.000000,503.000000
다사617622,237.000000,237.000000
다사615622,337.000000,337.000000
다사613590,194.000000,194.000000
다사616610,448.000000,448.000000
다사610610,263.000000,263.000000
다사609636,666.000000,666.000000
다사620605,353.000000,353.000000
다사636588,200.000000,200.000000
다사625619,407.000000,407.000000
다사637590,0.000000,0.000000
다사631580,398.000000,398.000000
다사606627,1052.000000,1052.000000
다사609626,1056.000000,1056.000000
다사636643,0.000000,0.000000
다사621581,7.000000,7.000000
다사608627,866.000000,866.000000
다사629634,218.000000,218.000000
다사612625,600.000000,600.000000
다사639581,0.000000,0.000000
다사630582,23.000000,23.000000
다사623583,72.000000,72.000000
다사611593,222.000000,222.000000
다사632581,0.000000,0.000000
다사630608,290.000000,290.000000
다사621631,363.000000,363.000000
다사604591,139.000000,139.000000
다사628626,600.000000,600.000000
다사613610,406.000000,406.000000
다사603585,567.000000,567.000000
다사632602,21.000000,21.000000
다사633601,0.000000,0.000000
다사614632,470.000000,470.000000
다사627622,327.000000,327.000000
다사629629,100.000000,100.000000
다사596591,415.000000,415.000000
다사613627,535.000000,535.000000
다사619607,497.000000,497.000000
다사624609,0.000000,0.000000
다사605632,957.000000,957.000000
다사612582,133.000000,133.000000
다사624582,315.000000,315.000000
다사626627,223.000000,223.000000
다사604589,346.000000,346.000000
다사624627,387.000000,387.000000
다사611637,242.000000,242.000000
다사624623,122.000000,122.000000
다사635635,44.000000,44.000000
다사603592,690.000000,690.000000
다사605582,436.000000,436.000000
다사627599,0.000000,0.000000
다사606653,294.000000,294.000000
다사631634,384.000000,384.000000
다사620596,27.000000,27.000000
다사627588,145.000000,145.000000
다사626582,393.000000,393.000000
다사612623,169.000000,169.000000
다사624589,131.000000,131.000000
다사606644,518.000000,518.000000
다사606601,83.000000,83.000000
다사618623,468.000000,468.000000
다사620632,23.000000,23.000000
다사609645,543.000000,543.000000
다사618629,767.000000,767.000000
다사616603,526.000000,526.000000
다사610584,37.000000,37.000000
다사620625,430.000000,430.000000
다사628643,9.000000,9.000000
다사622601,551.000000,551.000000
다사628631,619.000000,619.000000
다사624612,332.000000,332.000000
다사607584,312.000000,312.000000
다사614621,169.000000,169.000000
다사609615,1147.000000,1147.000000
다사631614,559.000000,559.000000
다사634581,269.000000,269.000000
다사630611,137.000000,137.000000
다사625586,205.000000,205.000000
다사625628,308.000000,308.000000
다사624597,366.000000,366.000000
다사612621,342.000000,342.000000
다사623629,198.000000,198.000000
다사627616,733.000000,733.000000
다사633582,249.000000,249.000000
다사624617,281.000000,281.000000
다사610635,545.000000,545.000000
다사618615,519.000000,519.000000
다사608637,124.000000,124.000000
다사614606,374.000000,374.000000
다사625611,749.000000,749.000000
다사616618,354.000000,354.000000
다사607646,321.000000,321.000000
다사611632,98.000000,98.000000
다사613596,964.000000,964.000000
다사613600,1425.000000,1425.000000
다사616576,8.000000,8.000000
다사625580,361.000000,361.000000
다사601587,433.000000,433.000000
다사630581,293.000000,293.000000
다사618616,354.000000,354.000000
다사619580,541.000000,541.000000
다사621583,145.000000,145.000000
다사614573,17.000000,17.000000
다사628632,223.000000,223.000000
다사611581,444.000000,444.000000
다사618581,321.000000,321.000000
다사626615,709.000000,709.000000
다사629583,340.000000,340.000000
다사619610,424.000000,424.000000
다사627615,123.000000,123.000000
다사614611,233.000000,233.000000
다사625629,815.000000,815.000000
다사630634,169.000000,169.000000
다사636579,189.000000,189.000000
다사627636,505.000000,505.000000
다사628613,842.000000,842.000000
다사604634,365.000000,365.000000
다사616622,56.000000,56.000000
다사630633,273.000000,273.000000
다사612601,323.000000,323.000000
다사606635,354.000000,354.000000
다사611615,636.000000,636.000000
다사614625,249.000000,249.000000
다사627597,213.000000,213.000000
다사619624,445.000000,445.000000
다사607642,95.000000,95.000000
다사608645,174.000000,174.000000
다사611625,430.000000,430.000000
다사609593,422.000000,422.000000
다사634585,112.000000,112.000000
다사616608,706.000000,706.000000
다사613615,597.000000,597.000000
다사610592,555.000000,555.000000
다사617597,903.000000,903.000000
다사615615,281.000000,281.000000
다사622616,1004.000000,1004.000000
다사612600,15.000000,15.000000
다사642589,7.000000,7.000000
다사607634,375.000000,375.000000
다사631610,22.000000,22.000000
다사617618,443.000000,443.000000
다사625613,253.000000,253.000000
다사617624,767.000000,767.000000
다사610590,412.000000,412.000000
다사609576,119.000000,119.000000
다사622575,0.000000,0.000000
다사631611,870.000000,870.000000
다사611586,0.000000,0.000000
다사634603,38.000000,38.000000
다사621588,132.000000,132.000000
다사621617,836.000000,836.000000
다사630579,323.000000,323.000000
다사613606,379.000000,379.000000
다사633638,85.000000,85.000000
다사628577,0.000000,0.000000
다사607625,570.000000,570.000000
다사610580,290.000000,290.000000
다사621627,432.000000,432.000000
다사632603,45.000000,45.000000
다사599588,71.000000,71.000000
다사614616,419.000000,419.000000
다사612630,510.000000,510.000000
다사612575,874.000000,874.000000
다사617591,301.000000,301.000000
다사604582,158.000000,158.000000
다사623600,145.000000,145.000000
다사614603,471.000000,471.000000
다사611609,242.000000,242.000000
다사629640,61.000000,61.000000
다사607653,385.000000,385.000000
다사617627,360.000000,360.000000
다사608629,996.000000,996.000000
다사616596,1001.000000,1001.000000
다사619594,63.000000,63.000000
다사606640,197.000000,197.000000
다사626621,17.000000,17.000000
다사623619,735.000000,735.000000
다사598594,292.000000,292.000000
다사621626,500.000000,500.000000
다사612583,193.000000,193.000000
다사610614,321.000000,321.000000
다사636587,404.000000,404.000000
다사603583,0.000000,0.000000
다사621616,400.000000,400.000000
다사609627,909.000000,909.000000
다사622588,671.000000,671.000000
다사615611,0.000000,0.000000
다사628586,132.000000,132.000000
다사617581,396.000000,396.000000
다사626597,264.000000,264.000000
다사614613,465.000000,465.000000
다사624587,229.000000,229.000000
다사608613,623.000000,623.000000
다사598593,256.000000,256.000000
다사605645,515.000000,515.000000
다사611612,309.000000,309.000000
다사632586,439.000000,439.000000
다사640584,11.000000,11.000000
다사636585,515.000000,515.000000
다사613625,388.000000,388.000000
다사619625,330.000000,330.000000
다사613640,0.000000,0.000000
다사626593,0.000000,0.000000
다사622590,691.000000,691.000000
