gid,lon,lat
다사599638,127.0458443000,37.6733002300
다사575617,127.0187521000,37.6542647900
다사584634,127.0288580000,37.6696282700
다사587624,127.0323162000,37.6606286900
다사597639,127.0435709000,37.6741927900
다사586642,127.0310804000,37.6768477800
다사587635,127.0322540000,37.6705431200
다사590631,127.0356782000,37.6669513100
다사588615,127.0335007000,37.6525213700
다사593619,127.0391466000,37.6561489000
다사595620,127.0414084000,37.6570590500
다사593596,127.0392746000,37.6354186600
다사598616,127.0448315000,37.6534669700
다사599619,127.0459486000,37.6561752800
다사600647,127.0469289000,37.6814163900
다사595630,127.0413529000,37.6660721800
다사591631,127.0368120000,37.6669557700
다사592614,127.0380408000,37.6516379000
다사593607,127.0392134000,37.6453331300
다사594603,127.0403691000,37.6417322900
다사597631,127.0436151000,37.6669822900
다사593599,127.0392579000,37.6381226000
다사581622,127.0255253000,37.6587989100
다사597640,127.0435654000,37.6750941000
다사592596,127.0381413000,37.6354142200
다사594622,127.0402636000,37.6588572700
다사595616,127.0414306000,37.6534538000
다사600630,127.0470221000,37.6660940900
다사590627,127.0357006000,37.6633460700
다사599639,127.0458388000,37.6742015400
다사594645,127.0401357000,37.6795874400
다사584620,127.0289378000,37.6570099100
다사581621,127.0255310000,37.6578975900
다사596649,127.0423816000,37.6832015000
다사602626,127.0493115000,37.6624975200
다사590605,127.0358241000,37.6435171700
다사599647,127.0457949000,37.6814120300
다사592603,127.0381022000,37.6417234400
다사590611,127.0357904000,37.6489250600
다사587633,127.0322653000,37.6687405000
다사597632,127.0436095000,37.6678836000
다사591608,127.0369408000,37.6462255700
다사603650,127.0503148000,37.6841333500
다사596617,127.0425587000,37.6543595100
다사586607,127.0312788000,37.6453018700
다사582609,127.0267333000,37.6470864000
다사585608,127.0301396000,37.6461986800
다사585606,127.0301510000,37.6443960500
다사591601,127.0369799000,37.6399163600
다사581608,127.0256055000,37.6461805300
다사598617,127.0448260000,37.6543682800
다사591634,127.0367952000,37.6696597100
다사593646,127.0389961000,37.6804843200
다사585624,127.0300488000,37.6606196800
다사589600,127.0347187000,37.6390061300
다사596642,127.0424204000,37.6768923300
다사598641,127.0446938000,37.6759997900
다사589621,127.0346006000,37.6579337300
다사590629,127.0356894000,37.6651486900
다사592622,127.0379961000,37.6588484100
다사594597,127.0404024000,37.6363243900
다사601639,127.0481067000,37.6742102500
다사584621,127.0289321000,37.6579112200
다사587629,127.0322880000,37.6651352500
다사589630,127.0345500000,37.6660455300
다사591605,127.0369576000,37.6435216200
다사586609,127.0312675000,37.6471045000
다사592628,127.0379626000,37.6642562800
다사595637,127.0413141000,37.6723813700
다사584633,127.0288637000,37.6687269600
다사585635,127.0299862000,37.6705341000
다사594657,127.0400689000,37.6904031500
다사596615,127.0425697000,37.6525568800
다사602607,127.0494150000,37.6453725400
다사599628,127.0458992000,37.6642871100
다사588607,127.0335458000,37.6453108600
다사589610,127.0346625000,37.6480192800
다사592610,127.0380631000,37.6480326400
다사589623,127.0345894000,37.6597363500
다사601628,127.0481668000,37.6642958100
다사593600,127.0392524000,37.6390239200
다사594629,127.0402247000,37.6651664600
다사582624,127.0266475000,37.6606060800
다사597653,127.0434936000,37.6868111300
다사592645,127.0378676000,37.6795785700
다사595646,127.0412642000,37.6804931600
다사600617,127.0470933000,37.6543770100
다사600648,127.0469234000,37.6823177000
다사592600,127.0381190000,37.6390194900
다사603608,127.0505431000,37.6462781800
다사588631,127.0334105000,37.6669423700
다사598621,127.0448040000,37.6579735400
다사589628,127.0345612000,37.6642429100
다사594623,127.0402580000,37.6597585800
다사605611,127.0527940000,37.6489907400
다사585633,127.0299976000,37.6687314800
다사604608,127.0516766000,37.6462824900
다사589627,127.0345668000,37.6633416000
다사594653,127.0400912000,37.6867979100
다사577611,127.0210541000,37.6488661500
다사597637,127.0435819000,37.6723901600
다사574611,127.0176534000,37.6488522900
다사591645,127.0367336000,37.6795741200
다사583624,127.0277813000,37.6606106300
다사600629,127.0470276000,37.6651927800
다사578625,127.0221068000,37.6614891100
다사580622,127.0243915000,37.6587943400
다사598636,127.0447214000,37.6714932300
다사602610,127.0493987000,37.6480764800
다사598632,127.0447434000,37.6678879900
다사589619,127.0346119000,37.6561311000
다사597625,127.0436482000,37.6615744100
다사587623,127.0323219000,37.6597273800
다사571623,127.0141822000,37.6596540700
다사590626,127.0357062000,37.6624447600
다사595643,127.0412808000,37.6777892300
다사586612,127.0312505000,37.6498084400
다사589603,127.0347018000,37.6417100700
다사591644,127.0367392000,37.6786728100
다사598612,127.0448535000,37.6498617100
다사585628,127.0300260000,37.6642249300
다사577613,127.0210425000,37.6506687700
다사581614,127.0255711000,37.6515884100
다사600651,127.0469070000,37.6850216300
다사590634,127.0356613000,37.6696552500
다사593621,127.0391354000,37.6579515300
다사578612,127.0221819000,37.6497720600
다사583607,127.0278783000,37.6452883100
다사591633,127.0368008000,37.6687584000
다사598630,127.0447544000,37.6660853600
다사598644,127.0446773000,37.6787037300
다사598609,127.0448700000,37.6471577600
다사600620,127.0470768000,37.6570809500
다사585645,127.0299294000,37.6795472000
다사583627,127.0277641000,37.6633145600
다사588620,127.0334725000,37.6570279300
다사592629,127.0379570000,37.6651576000
다사600634,127.0470002000,37.6696993400
다사594606,127.0403525000,37.6444362400
다사597621,127.0436702000,37.6579691600
다사591619,127.0368792000,37.6561400200
다사586611,127.0312562000,37.6489071300
다사587609,127.0324010000,37.6471090000
다사588644,127.0333371000,37.6786594000
다사594621,127.0402691000,37.6579559500
다사592602,127.0381078000,37.6408221200
다사590604,127.0358297000,37.6426158600
다사597594,127.0438191000,37.6336336400
다사600640,127.0469673000,37.6751072100
다사591618,127.0368848000,37.6552387100
다사593606,127.0392190000,37.6444318200
다사596654,127.0423539000,37.6877080500
다사602654,127.0491589000,37.6877342600
다사599631,127.0458828000,37.6669910400
다사602620,127.0493442000,37.6570896400
다사589642,127.0344824000,37.6768612600
다사576622,127.0198567000,37.6587759700
다사594594,127.0404191000,37.6336204400
다사594618,127.0402858000,37.6552520100
다사573624,127.0164439000,37.6605646900
다사579616,127.0232924000,37.6533818900
다사606609,127.0539383000,37.6471924000
다사570613,127.0131074000,37.6506362900
다사587632,127.0322710000,37.6678391900
다사598635,127.0447269000,37.6705919200
다사601632,127.0481450000,37.6679010700
다사591632,127.0368064000,37.6678570800
다사598640,127.0446994000,37.6750984800
다사580626,127.0243685000,37.6623995800
다사592601,127.0381134000,37.6399208100
다사592604,127.0380966000,37.6426247500
다사603616,127.0504997000,37.6534887000
다사593636,127.0390518000,37.6714712100
다사596599,127.0426581000,37.6381358300
다사599621,127.0459377000,37.6579779100
다사590616,127.0357624000,37.6534316300
다사589624,127.0345837000,37.6606376600
다사595656,127.0412086000,37.6895062600
다사596625,127.0425144000,37.6615700200
다사600645,127.0469399000,37.6796137700
다사585614,127.0301056000,37.6516065600
다사589599,127.0347243000,37.6381048100
다사575619,127.0187404000,37.6560674200
다사588608,127.0335402000,37.6462121700
다사597645,127.0435378000,37.6796006500
다사602647,127.0491970000,37.6814250800
다사589615,127.0346344000,37.6525258500
다사599637,127.0458498000,37.6723989200
다사581637,127.0254392000,37.6723185600
다사565659,127.0071653000,37.6920728800
다사604616,127.0516333000,37.6534930200
다사588617,127.0334895000,37.6543240000
다사574646,127.0174492000,37.6803981200
다사575639,127.0186240000,37.6740936100
다사589648,127.0344486000,37.6822691200
다사575637,127.0186357000,37.6722909900
다사582633,127.0265960000,37.6687178800
다사581633,127.0254621000,37.6687133200
다사602657,127.0491425000,37.6904381900
다사590658,127.0355265000,37.6912866700
다사566648,127.0083650000,37.6821632700
다사574662,127.0173558000,37.6948190200
다사590655,127.0355433000,37.6885827500
다사597605,127.0437585000,37.6435481200
다사570658,127.0128423000,37.6911951400
다사579656,127.0230617000,37.6894342600
다사575659,127.0185075000,37.6921197400
다사580666,127.0241383000,37.6984519000
다사587646,127.0321918000,37.6804575200
다사582641,127.0265502000,37.6759283500
다사590637,127.0356445000,37.6723591800
다사582638,127.0265674000,37.6732244300
다사583656,127.0275984000,37.6894525200
다사571612,127.0142468000,37.6497396500
다사589598,127.0347299000,37.6372035000
다사587638,127.0322371000,37.6732470500
다사579643,127.0231367000,37.6777172600
다사581628,127.0254908000,37.6642067700
다사587653,127.0321522000,37.6867666800
다사590651,127.0355658000,37.6849775200
다사567663,127.0094100000,37.6956875600
다사603627,127.0504399000,37.6634031600
다사568649,127.0106272000,37.6830740100
다사584615,127.0289663000,37.6525033500
다사575635,127.0186473000,37.6704883700
다사580642,127.0242765000,37.6768205400
다사567659,127.0094338000,37.6920823400
다사578648,127.0219738000,37.6822192100
다사576615,127.0198973000,37.6524667900
다사602659,127.0491316000,37.6922408100
다사573641,127.0163444000,37.6758869400
다사602660,127.0491261000,37.6931421100
다사607610,127.0550665000,37.6480980000
다사567650,127.0094872000,37.6839706000
다사600657,127.0468741000,37.6904294900
다사567664,127.0094041000,37.6965888600
다사584647,127.0287839000,37.6813452900
다사574626,127.0175659000,37.6623719600
다사576667,127.0195952000,37.6993348100
다사591643,127.0367448000,37.6777715000
다사579638,127.0231656000,37.6732107200
다사603653,127.0502985000,37.6868372800
다사572649,127.0151635000,37.6830927400
다사579630,127.0232117000,37.6660002500
다사584650,127.0287668000,37.6840492100
다사582635,127.0265846000,37.6705205000
다사600618,127.0470878000,37.6552783300
다사573644,127.0163269000,37.6785908700
다사571644,127.0140588000,37.6785815400
다사580645,127.0242592000,37.6795244600
다사581664,127.0252841000,37.6966538600
다사591654,127.0366831000,37.6876859000
다사566646,127.0083769000,37.6803606500
다사583657,127.0275927000,37.6903538300
다사572627,127.0152925000,37.6632639700
다사579635,127.0231829000,37.6705068000
다사584663,127.0286927000,37.6957662000
다사575634,127.0186531000,37.6695870600
다사603654,127.0502930000,37.6877385900
다사581619,127.0255425000,37.6560949700
다사578629,127.0220837000,37.6650943500
다사570666,127.0127951000,37.6984055800
다사581647,127.0253818000,37.6813316500
다사583652,127.0276213000,37.6858472900
다사575628,127.0186881000,37.6641792100
다사601658,127.0480028000,37.6913351500
다사576639,127.0197580000,37.6740982300
다사583644,127.0276670000,37.6786368300
다사570642,127.0129366000,37.6767742500
다사588636,127.0333823000,37.6714489200
다사597593,127.0438246000,37.6327323200
다사581655,127.0253358000,37.6885421000
다사585655,127.0298725000,37.6885602800
다사588642,127.0333484000,37.6768567800
다사598660,127.0445892000,37.6931246800
다사593661,127.0389124000,37.6940039500
다사605617,127.0527615000,37.6543986400
다사583664,127.0275527000,37.6966629700
다사582618,127.0266819000,37.6551982100
다사580658,127.0241844000,37.6912414500
다사580652,127.0242189000,37.6858336100
다사568660,127.0105620000,37.6929883600
다사588637,127.0333766000,37.6723502300
다사575652,127.0185483000,37.6858106000
다사595591,127.0415690000,37.6309209000
다사569664,127.0116726000,37.6965982800
다사576634,127.0197870000,37.6695916900
다사593647,127.0389905000,37.6813856300
다사579632,127.0232002000,37.6678028700
다사577634,127.0209209000,37.6695963000
다사582660,127.0264413000,37.6930532000
다사570655,127.0128600000,37.6884912300
다사581641,127.0254162000,37.6759238000
다사567651,127.0094812000,37.6848719000
다사572662,127.0150872000,37.6948097100
다사580640,127.0242880000,37.6750179200
다사602631,127.0492843000,37.6670040900
다사597615,127.0437033000,37.6525612700
다사570661,127.0128246000,37.6938990600
다사587647,127.0321861000,37.6813588300
다사570659,127.0128364000,37.6920964500
다사580667,127.0241325000,37.6993532000
다사587652,127.0321578000,37.6858653800
다사599609,127.0460035000,37.6471621300
다사592658,127.0377949000,37.6912955900
다사590638,127.0356389000,37.6732604900
다사596653,127.0423594000,37.6868067400
다사587651,127.0321635000,37.6849640700
다사569661,127.0116904000,37.6938943700
다사588650,127.0333032000,37.6840672500
다사585637,127.0299749000,37.6723367200
다사591640,127.0367616000,37.6750675700
다사580665,127.0241441000,37.6975505900
다사604628,127.0515682000,37.6643087900
다사593641,127.0390239000,37.6759777700
다사574625,127.0175718000,37.6614706500
다사573631,127.0164029000,37.6668738600
다사600603,127.0471699000,37.6417585900
다사572650,127.0151577000,37.6839940500
다사576637,127.0197696000,37.6722956100
다사601614,127.0482433000,37.6516774100
다사568655,127.0105917000,37.6884818400
다사573653,127.0162742000,37.6867026200
다사581631,127.0254736000,37.6669107000
다사599656,127.0457454000,37.6895238200
다사601643,127.0480849000,37.6778155000
다사582651,127.0264929000,37.6849414400
다사576641,127.0197463000,37.6759008400
다사572615,127.0153628000,37.6524482500
다사589649,127.0344430000,37.6831704300
다사575626,127.0186997000,37.6623765900
다사588641,127.0333541000,37.6759554700
다사573645,127.0163210000,37.6794921700
다사598605,127.0448920000,37.6435525000
다사571655,127.0139942000,37.6884959100
다사571659,127.0139706000,37.6921011300
